"","...1","Name","Season","Stat","Actual","Predicted","diff","Actual_Percentile","Predicted_Percentile"
"47",1075,"Jake Cronenworth",2023,"Next_xwOBA",0.346,0.4096294,0.0636294045448303,84,31
"48",1076,"Anthony Rizzo",2023,"Next_xwOBA",0.289,0.41694978,0.127949778795242,27,41
"49",1077,"Stuart Fairchild",2023,"Next_xwOBA",0.304,0.39514536,0.0911453566551209,42,14
"50",1078,"Michael Conforto",2023,"Next_xwOBA",0.34,0.42764196,0.0876419579982757,79,60
"51",1079,"Joey Gallo",2023,"Next_xwOBA",0.284,0.42704338,0.143043378353119,21,59
"52",1080,"D.J. Stewart",2023,"Next_xwOBA",0.327,0.41550586,0.0885058562755585,67,39
"53",1081,"Nelson Velazquez",2023,"Next_xwOBA",0.307,0.44194776,0.134947758197784,46,78
"54",1082,"Christian Vazquez",2023,"Next_xwOBA",0.276,0.3857885,0.10978850030899,13,7
"55",1083,"Kevin Newman",2023,"Next_xwOBA",0.268,0.4004423,0.13244230222702,9,21
"56",1084,"Taylor Walls",2023,"Next_xwOBA",0.257,0.38875076,0.13175076174736,5,9
"57",1085,"Riley Adams",2023,"Next_xwOBA",0.286,0.3991716,0.113171590805054,23,19
"58",1086,"Dominic Fletcher",2023,"Next_xwOBA",0.274,0.39517546,0.121175457000732,11,14
"59",1087,"Masataka Yoshida",2023,"Next_xwOBA",0.334,0.43177187,0.0977718744277954,75,67
"60",1088,"Paul DeJong",2023,"Next_xwOBA",0.303,0.38342807,0.0804280669689179,41,5
"61",1089,"Gabriel Arias",2023,"Next_xwOBA",0.275,0.41759208,0.142592078447342,12,43
"62",1090,"Christian Bethancourt",2023,"Next_xwOBA",0.252,0.38887733,0.136877332210541,3,9
"63",1091,"Isiah Kiner-Falefa",2023,"Next_xwOBA",0.293,0.40453792,0.111537916183472,31,27
"64",1092,"Corey Julks",2023,"Next_xwOBA",0.283,0.40257552,0.119575522661209,19,23
"65",1093,"Reese McGuire",2023,"Next_xwOBA",0.285,0.35987973,0.074879732131958,23,1
"66",1094,"Andruw Monasterio",2023,"Next_xwOBA",0.297,0.41760117,0.12060116815567,34,44
"67",1095,"Luis Garcia",2023,"Next_xwOBA",0.342,0.42030156,0.0783015565872192,81,48
"68",1096,"Gio Urshela",2023,"Next_xwOBA",0.305,0.39585963,0.0908596289157868,43,16
"69",1097,"Dylan Moore",2023,"Next_xwOBA",0.291,0.41400903,0.123009034633636,29,37
"70",1098,"Patrick Wisdom",2023,"Next_xwOBA",0.297,0.4470557,0.150055697441101,34,82
"71",1099,"Eloy Jimenez",2023,"Next_xwOBA",0.306,0.42953265,0.123532647132874,45,62
"72",1100,"Brenton Doyle",2023,"Next_xwOBA",0.337,0.3953077,0.0583076899051666,76,15
"73",1101,"Miguel Rojas",2023,"Next_xwOBA",0.293,0.39926195,0.106261951446533,31,20
"74",1102,"Ildemaro Vargas",2023,"Next_xwOBA",0.269,0.39901537,0.130015367031097,9,19
"75",1103,"Manuel Margot",2023,"Next_xwOBA",0.317,0.4026195,0.0856195108890533,56,23
"76",1104,"Tyler O'Neill",2023,"Next_xwOBA",0.34,0.42780524,0.0878052449226379,79,60
"77",1105,"Garrett Hampson",2023,"Next_xwOBA",0.248,0.38842475,0.140424754142761,3,8
"78",1106,"Byron Buxton",2023,"Next_xwOBA",0.356,0.43091488,0.0749148788452149,88,65
"79",1107,"Austin Slater",2023,"Next_xwOBA",0.303,0.43388212,0.130882117271423,41,70
"80",1108,"Randal Grichuk",2023,"Next_xwOBA",0.341,0.41966444,0.0786644425392151,80,46
"81",1109,"Nick Fortes",2023,"Next_xwOBA",0.248,0.4011727,0.153172697544098,3,21
"82",1110,"Miguel Vargas",2023,"Next_xwOBA",0.284,0.4075113,0.123511293888092,21,30
"83",1111,"Will Brennan",2023,"Next_xwOBA",0.302,0.39031687,0.0883168737888336,39,10
"84",1112,"Jose Miranda",2023,"Next_xwOBA",0.322,0.38829613,0.0662961273193359,62,8
"85",1113,"Mark Vientos",2023,"Next_xwOBA",0.346,0.41850913,0.0725091257095337,84,45
"86",1114,"Mitch Haniger",2023,"Next_xwOBA",0.306,0.42644668,0.120446676254272,45,57
"87",1115,"Rowdy Tellez",2023,"Next_xwOBA",0.3,0.42275703,0.122757029533386,37,53
"88",1116,"Alec Burleson",2023,"Next_xwOBA",0.339,0.4280851,0.0890850887298584,78,61
"89",1117,"Lenyn Sosa",2023,"Next_xwOBA",0.312,0.40785,0.0958499972820282,51,31
"90",1118,"Giancarlo Stanton",2023,"Next_xwOBA",0.349,0.45117134,0.102171338558197,86,86
"91",1119,"Tyler Stephenson",2023,"Next_xwOBA",0.331,0.42446512,0.0934651198387146,71,56
"92",1120,"Jon Singleton",2023,"Next_xwOBA",0.297,0.4034304,0.1064304022789,34,25
"93",1121,"Tyler Nevin",2023,"Next_xwOBA",0.303,0.4159045,0.112904492139816,41,39
"94",1122,"Nick Senzel",2023,"Next_xwOBA",0.301,0.40041667,0.0994166722297669,38,20
"95",1123,"Keibert Ruiz",2023,"Next_xwOBA",0.287,0.41768628,0.130686283588409,24,44
"96",1124,"Austin Barnes",2023,"Next_xwOBA",0.278,0.38368532,0.105685320615768,16,6
"97",1125,"Gavin Sheets",2023,"Next_xwOBA",0.317,0.39914435,0.0821443514823914,56,19
"98",1126,"Jurickson Profar",2023,"Next_xwOBA",0.369,0.4045371,0.0355371115207672,92,27
"99",1127,"Michael Toglia",2023,"Next_xwOBA",0.361,0.38839903,0.0273990347385407,89,8
"100",1128,"Enrique Hernandez",2023,"Next_xwOBA",0.276,0.40019208,0.124192081928253,13,20
"101",1129,"Kris Bryant",2023,"Next_xwOBA",0.293,0.4020673,0.109067303657532,31,23
"102",1130,"Brett Wisely",2023,"Next_xwOBA",0.261,0.3745001,0.113500095844269,7,2
"103",1131,"Tyler Soderstrom",2023,"Next_xwOBA",0.356,0.3901824,0.0341824057102203,88,9
"104",1132,"Oswaldo Cabrera",2023,"Next_xwOBA",0.283,0.39185828,0.108858279705048,19,12
"105",1133,"Henry Davis",2023,"Next_xwOBA",0.24,0.40172857,0.161728570461273,2,22
"106",1134,"Elehuris Montero",2023,"Next_xwOBA",0.274,0.37836784,0.104367841243744,11,3
"107",1135,"Masyn Winn",2023,"Next_xwOBA",0.303,0.3823126,0.0793125958442688,41,5
"108",1136,"Jesse Winker",2023,"Next_xwOBA",0.326,0.39749426,0.0714942564964294,66,17
"109",1137,"Martin Maldonado",2023,"Next_xwOBA",0.224,0.39704043,0.17304042673111,1,17
"110",1138,"Brett Baty",2023,"Next_xwOBA",0.28,0.41391563,0.133915634155273,17,37
"111",1139,"Tim Anderson",2023,"Next_xwOBA",0.23,0.3947912,0.164791185855865,1,14
"112",1140,"Brice Turang",2023,"Next_xwOBA",0.303,0.3916068,0.0886068077087402,41,12
"113",1141,"David Peralta",2023,"Next_xwOBA",0.327,0.4140521,0.0870520989894867,67,38
"114",1142,"Joey Meneses",2023,"Next_xwOBA",0.276,0.41689664,0.140896641254425,13,41
"115",1143,"Nick Gonzales",2023,"Next_xwOBA",0.308,0.3659685,0.0579684956073761,47,1
"116",1144,"Jake Cave",2023,"Next_xwOBA",0.284,0.40687945,0.122879454851151,21,29
"117",1145,"Willie Calhoun",2023,"Next_xwOBA",0.306,0.41370106,0.107701057434082,45,37
"118",1146,"David Fry",2023,"Next_xwOBA",0.333,0.41220146,0.079201464176178,74,34
"119",1147,"Josh Smith",2023,"Next_xwOBA",0.305,0.42316437,0.118164367675781,43,54
"120",1148,"Santiago Espinal",2023,"Next_xwOBA",0.286,0.3912972,0.105297191381454,23,11
"121",1149,"Yasmani Grandal",2023,"Next_xwOBA",0.293,0.40118784,0.108187837123871,31,21
"122",1150,"Dylan Carlson",2023,"Next_xwOBA",0.26,0.41722447,0.15722446680069,6,42
"123",1151,"Lawrence Butler",2023,"Next_xwOBA",0.344,0.40289927,0.0588992652893067,82,24
"124",1152,"Bryan De La Cruz",2023,"Next_xwOBA",0.314,0.43721804,0.12321804022789,53,74
"125",1153,"Andrew Benintendi",2023,"Next_xwOBA",0.303,0.40826002,0.105260017633438,41,31
"126",1154,"Matt Carpenter",2023,"Next_xwOBA",0.304,0.40564835,0.101648350715637,42,28
"127",1155,"Dominic Canzone",2023,"Next_xwOBA",0.308,0.41967455,0.111674545526505,47,47
"128",1156,"Luis Matos",2023,"Next_xwOBA",0.275,0.39682746,0.121827459335327,12,17
"129",1157,"Jose Abreu",2023,"Next_xwOBA",0.199,0.42401835,0.225018353223801,1,56
"130",1158,"Seth Brown",2023,"Next_xwOBA",0.295,0.4296635,0.134663509130478,33,63
"131",1159,"Jake Bauers",2023,"Next_xwOBA",0.322,0.43283463,0.110834625244141,62,68
"132",1160,"Salvador Perez",2023,"Next_xwOBA",0.366,0.42312637,0.0571263697147369,92,53
"133",1161,"Jonah Bride",2023,"Next_xwOBA",0.302,0.41141906,0.109419063806534,39,34
"134",1162,"Jacob Stallings",2023,"Next_xwOBA",0.322,0.4074297,0.0854296951293945,62,30
"135",1163,"Garrett Stubbs",2023,"Next_xwOBA",0.249,0.3459383,0.0969382951259613,3,0
"136",1164,"Luis Guillorme",2023,"Next_xwOBA",0.274,0.377871,0.103871006727219,11,3
"137",1165,"Starling Marte",2023,"Next_xwOBA",0.348,0.40405297,0.0560529727935791,85,26
"138",1166,"Cavan Biggio",2023,"Next_xwOBA",0.26,0.41756383,0.157563825845718,6,43
"139",1167,"Charlie Blackmon",2023,"Next_xwOBA",0.3,0.41133323,0.111333233118057,37,33
"140",1168,"Edouard Julien",2023,"Next_xwOBA",0.298,0.44177455,0.143774547100067,35,78
"141",1169,"Brandon Lowe",2023,"Next_xwOBA",0.379,0.43279934,0.0537993392944336,95,68
"142",1170,"Pete Alonso",2023,"Next_xwOBA",0.348,0.45393002,0.105930020332336,85,88
"143",1171,"Mike Trout",2023,"Next_xwOBA",0.406,0.46588236,0.0598823609352111,98,93
"144",1172,"Francisco Alvarez",2023,"Next_xwOBA",0.284,0.4279497,0.143949696779251,21,60
"145",1173,"Lars Nootbaar",2023,"Next_xwOBA",0.345,0.44855955,0.103559552431107,82,83
"146",1174,"Matt Chapman",2023,"Next_xwOBA",0.351,0.478608,0.127608012199402,87,97
"147",1175,"Randy Arozarena",2023,"Next_xwOBA",0.328,0.45843604,0.130436042070389,69,90
"148",1176,"Seiya Suzuki",2023,"Next_xwOBA",0.335,0.4602821,0.12528208732605,75,92
"149",1177,"Marcell Ozuna",2023,"Next_xwOBA",0.419,0.47892186,0.0599218604564667,99,97
"150",1178,"Steven Kwan",2023,"Next_xwOBA",0.336,0.39760676,0.061606760263443,76,17
"151",1179,"Ke'Bryan Hayes",2023,"Next_xwOBA",0.278,0.4418985,0.163898494958878,16,78
"152",1180,"Lane Thomas",2023,"Next_xwOBA",0.32,0.43146786,0.111467860937119,60,66
"153",1181,"Jeimer Candelario",2023,"Next_xwOBA",0.284,0.42158863,0.137588629484177,21,50
"154",1182,"Willy Adames",2023,"Next_xwOBA",0.345,0.4316787,0.0866787123680115,82,67
"155",1183,"Ian Happ",2023,"Next_xwOBA",0.347,0.44689804,0.0998980431556702,84,82
"156",1184,"Chas McCormick",2023,"Next_xwOBA",0.284,0.42651564,0.142515638828278,21,58
"157",1185,"Manny Machado",2023,"Next_xwOBA",0.327,0.44988215,0.12288214969635,67,84
"158",1186,"Paul Goldschmidt",2023,"Next_xwOBA",0.323,0.4713421,0.148342086791992,63,95
"159",1187,"Rafael Devers",2023,"Next_xwOBA",0.382,0.4783424,0.0963424139022827,95,97
"160",1188,"Luis Arraez",2023,"Next_xwOBA",0.331,0.43509322,0.104093224048614,71,72
"161",1189,"Eugenio Suarez",2023,"Next_xwOBA",0.319,0.44618016,0.127180164813995,58,81
"162",1190,"Thairo Estrada",2023,"Next_xwOBA",0.263,0.3914531,0.128453087329864,7,12
"163",1191,"Max Kepler",2023,"Next_xwOBA",0.31,0.46185482,0.151854815483093,49,92
"164",1192,"Kevin Kiermaier",2023,"Next_xwOBA",0.238,0.385278,0.147277986526489,1,6
"165",1193,"Jeremy Pena",2023,"Next_xwOBA",0.32,0.40086597,0.0808659720420837,60,21
"166",1194,"Josh Naylor",2023,"Next_xwOBA",0.336,0.4348915,0.0988914921283722,76,71
"167",1195,"Ryan Jeffers",2023,"Next_xwOBA",0.319,0.43030715,0.111307149887085,58,65
"168",1196,"Wilmer Flores",2023,"Next_xwOBA",0.286,0.4214267,0.135426713466644,23,49
"169",1197,"Royce Lewis",2023,"Next_xwOBA",0.374,0.43128425,0.0572842488288879,93,66
"170",1198,"Leody Taveras",2023,"Next_xwOBA",0.308,0.4297118,0.121711788892746,47,63
"171",1199,"J.D. Martinez",2023,"Next_xwOBA",0.363,0.4651666,0.102166598558426,91,93
"172",1200,"Jeff McNeil",2023,"Next_xwOBA",0.288,0.3845263,0.0965263123512268,25,6
"173",1201,"Willi Castro",2023,"Next_xwOBA",0.319,0.3983778,0.0793778059482574,58,18
"174",1202,"Austin Hays",2023,"Next_xwOBA",0.299,0.42650342,0.127503419876099,36,57
"175",1203,"Luke Raley",2023,"Next_xwOBA",0.303,0.42356214,0.12056213927269,41,54
"176",1204,"Jarren Duran",2023,"Next_xwOBA",0.341,0.41739047,0.0763904657363891,80,43
"177",1205,"Brandon Marsh",2023,"Next_xwOBA",0.322,0.4347949,0.112794902801514,62,70
"178",1206,"Yainer Diaz",2023,"Next_xwOBA",0.345,0.43752563,0.0925256299972534,82,74
"179",1207,"Jose Siri",2023,"Next_xwOBA",0.307,0.4015765,0.0945764892101288,46,22
"180",1208,"Nathaniel Lowe",2023,"Next_xwOBA",0.318,0.44271362,0.124713618278503,57,79
"181",1209,"Anthony Santander",2023,"Next_xwOBA",0.334,0.44165143,0.107651433706284,75,77
"182",1210,"Max Muncy",2023,"Next_xwOBA",0.339,0.45960847,0.120608465433121,78,91
"183",1211,"Patrick Bailey",2023,"Next_xwOBA",0.322,0.42139387,0.099393871307373,62,49
"184",1212,"Nolan Arenado",2023,"Next_xwOBA",0.299,0.42523646,0.126236463546753,36,57
"185",1213,"Jack Suwinski",2023,"Next_xwOBA",0.295,0.45186967,0.156869666576386,33,86
"186",1214,"Brandon Drury",2023,"Next_xwOBA",0.277,0.4267072,0.149707208156586,14,58
"187",1215,"Willson Contreras",2023,"Next_xwOBA",0.361,0.45476785,0.0937678530216217,89,88
"188",1216,"Zack Gelof",2023,"Next_xwOBA",0.277,0.4227167,0.145716706991196,14,52
"189",1217,"Jake Rogers",2023,"Next_xwOBA",0.313,0.4276408,0.114640795707703,52,59
"190",1218,"Riley Greene",2023,"Next_xwOBA",0.353,0.45129463,0.0982946307659149,87,86
"191",1219,"Josh Lowe",2023,"Next_xwOBA",0.309,0.43392536,0.124925360441208,48,70
"192",1220,"Gleyber Torres",2023,"Next_xwOBA",0.302,0.45029527,0.148295269489288,39,85
"193",1221,"Aaron Judge",2023,"Next_xwOBA",0.478,0.53168213,0.0536821336746216,100,100
"194",1222,"Dansby Swanson",2023,"Next_xwOBA",0.322,0.44519073,0.123190727710724,62,80
"195",1223,"J.P. Crawford",2023,"Next_xwOBA",0.316,0.4274584,0.11145840549469,55,59
"196",1224,"Sean Murphy",2023,"Next_xwOBA",0.321,0.4685909,0.147590885400772,61,94
"197",1225,"Austin Riley",2023,"Next_xwOBA",0.366,0.47387284,0.10787284040451,92,96
"198",1226,"Kyle Tucker",2023,"Next_xwOBA",0.414,0.47219795,0.058197949886322,98,96
"199",1227,"Yandy Diaz",2023,"Next_xwOBA",0.33,0.47811234,0.14811233997345,70,97
"200",1228,"Corbin Carroll",2023,"Next_xwOBA",0.313,0.43730634,0.124306344509125,52,74
"201",1229,"Francisco Lindor",2023,"Next_xwOBA",0.376,0.45486164,0.0788616409301758,94,88
"202",1230,"Adley Rutschman",2023,"Next_xwOBA",0.332,0.4528417,0.120841699123383,73,87
"203",1231,"William Contreras",2023,"Next_xwOBA",0.354,0.45009974,0.0960997364521027,88,84
"204",1232,"Bobby Witt Jr.",2023,"Next_xwOBA",0.417,0.4683863,0.0513862924575806,99,94
"205",1233,"Julio Rodriguez",2023,"Next_xwOBA",0.339,0.45794305,0.118943052053452,78,90
"206",1234,"Juan Soto",2023,"Next_xwOBA",0.478,0.49638003,0.0183800311088562,100,99
"207",1235,"Marcus Semien",2023,"Next_xwOBA",0.326,0.4350087,0.109008704662323,66,71
"208",1236,"Corey Seager",2023,"Next_xwOBA",0.401,0.49155593,0.0905559291839599,97,98
"209",1237,"Matt Olson",2023,"Next_xwOBA",0.329,0.48699635,0.157996352672577,70,98
"210",1238,"Shohei Ohtani",2023,"Next_xwOBA",0.439,0.50134414,0.0623441443443298,99,99
"211",1239,"Mookie Betts",2023,"Next_xwOBA",0.374,0.49194095,0.117940945386887,93,99
"212",1240,"Freddie Freeman",2023,"Next_xwOBA",0.379,0.47932088,0.100320883750916,95,98
"213",1241,"Ronald Acuna Jr.",2023,"Next_xwOBA",0.348,0.53025395,0.182253946781158,85,100
"214",1242,"Gunnar Henderson",2023,"Next_xwOBA",0.384,0.45715788,0.0731578800678253,96,89
"215",1243,"Adolis Garcia",2023,"Next_xwOBA",0.315,0.4694038,0.154403803348541,54,94
"216",1244,"Jose Ramirez",2023,"Next_xwOBA",0.331,0.44948918,0.118489176273346,71,83
"217",1245,"Alex Bregman",2023,"Next_xwOBA",0.32,0.4395964,0.11959641456604,60,76
"218",1246,"Andres Gimenez",2023,"Next_xwOBA",0.3,0.39086166,0.0908616602420807,37,11
"219",1247,"Will Smith",2023,"Next_xwOBA",0.325,0.43991417,0.114914166927338,64,77
"220",1248,"Michael Harris II",2023,"Next_xwOBA",0.316,0.44826674,0.132266744613647,55,83
"221",1249,"Christian Yelich",2023,"Next_xwOBA",0.376,0.45860133,0.082601325750351,94,91
"222",1250,"Nolan Jones",2023,"Next_xwOBA",0.285,0.45446843,0.169468429088593,23,88
"223",1251,"Jonah Heim",2023,"Next_xwOBA",0.287,0.42977607,0.142776072502136,24,64
"224",1252,"James Outman",2023,"Next_xwOBA",0.278,0.41721618,0.139216181755066,16,41
"225",1253,"Christian Walker",2023,"Next_xwOBA",0.361,0.43965143,0.0786514296531677,89,77
"226",1254,"Bo Bichette",2023,"Next_xwOBA",0.306,0.45540267,0.149402672290802,45,89
"227",1255,"T.J. Friedl",2023,"Next_xwOBA",0.307,0.38817978,0.0811797790527344,46,8
"228",1256,"Ozzie Albies",2023,"Next_xwOBA",0.306,0.43222028,0.126220280170441,45,67
"229",1257,"Bryce Harper",2023,"Next_xwOBA",0.365,0.47197595,0.106975952386856,91,96
"230",1258,"Fernando Tatis Jr.",2023,"Next_xwOBA",0.4,0.45819044,0.0581904411315918,97,90
"231",1259,"Bryson Stott",2023,"Next_xwOBA",0.313,0.4218827,0.108882688999176,52,51
"232",1260,"Brandon Nimmo",2023,"Next_xwOBA",0.344,0.46279103,0.11879102563858,82,93
"233",1261,"Ha-seong Kim",2023,"Next_xwOBA",0.316,0.4108685,0.0948684957027435,55,32
"234",1262,"Cal Raleigh",2023,"Next_xwOBA",0.348,0.4377634,0.0897633929252625,85,75
"235",1263,"Trea Turner",2023,"Next_xwOBA",0.32,0.43135396,0.111353956460953,60,66
"236",1264,"Isaac Paredes",2023,"Next_xwOBA",0.304,0.40723288,0.103232880592346,42,30
"237",1265,"Ketel Marte",2023,"Next_xwOBA",0.39,0.44648337,0.0564833736419678,96,81
"238",1266,"Cody Bellinger",2023,"Next_xwOBA",0.295,0.417316,0.122315989732742,33,42
"239",1267,"Yordan Alvarez",2023,"Next_xwOBA",0.41,0.50209427,0.0920942687988282,98,99
"240",1268,"Nico Hoerner",2023,"Next_xwOBA",0.31,0.39515525,0.0851552510261536,49,14
"241",1269,"Xander Bogaerts",2023,"Next_xwOBA",0.313,0.4236213,0.110621296882629,52,54
"242",1270,"Jose Altuve",2023,"Next_xwOBA",0.317,0.41237932,0.0953793244361877,56,34
"243",1271,"Gabriel Moreno",2023,"Next_xwOBA",0.327,0.4198712,0.0928712110519409,67,48
"244",1272,"Luis Robert",2023,"Next_xwOBA",0.291,0.4376081,0.1466080930233,29,75
"245",1273,"Geraldo Perdomo",2023,"Next_xwOBA",0.284,0.38176608,0.0977660808563233,21,4
"246",1274,"Eddie Rosario",2023,"Next_xwOBA",0.259,0.41748533,0.158485326528549,6,43
"247",1275,"Donovan Solano",2023,"Next_xwOBA",0.315,0.4298429,0.114842889308929,54,64
"248",1276,"Jake Meyers",2023,"Next_xwOBA",0.325,0.3921529,0.0671529054641724,64,13
"249",1277,"Kyle Higashioka",2023,"Next_xwOBA",0.315,0.41932377,0.104323772192001,54,46
"250",1278,"Whit Merrifield",2023,"Next_xwOBA",0.292,0.38634282,0.0943428235054016,30,7
"251",1279,"Chris Taylor",2023,"Next_xwOBA",0.281,0.40485528,0.123855281114578,18,28
"252",1280,"Ezequiel Duran",2023,"Next_xwOBA",0.258,0.4217139,0.163713888645172,6,50
"253",1281,"Andrew McCutchen",2023,"Next_xwOBA",0.34,0.43241656,0.092416558265686,79,68
"254",1282,"Nick Castellanos",2023,"Next_xwOBA",0.325,0.42253923,0.0975392341613769,64,52
"255",1283,"Vladimir Guerrero Jr.",2023,"Next_xwOBA",0.414,0.47149608,0.0574960753917694,98,95
"256",1284,"Alex Verdugo",2023,"Next_xwOBA",0.31,0.43140826,0.121408256292343,49,66
"257",1285,"Taylor Ward",2023,"Next_xwOBA",0.347,0.43908244,0.0920824437141419,84,76
"258",1286,"Spencer Torkelson",2023,"Next_xwOBA",0.265,0.4704966,0.205496594905853,8,95
"259",1287,"Alec Bohm",2023,"Next_xwOBA",0.362,0.4351647,0.0731646900177002,90,72
"260",1288,"Jesus Sanchez",2023,"Next_xwOBA",0.341,0.44256318,0.10156317615509,80,79
"261",1289,"Jorge Polanco",2023,"Next_xwOBA",0.314,0.4340924,0.120092402458191,53,70
"262",1290,"Kyle Farmer",2023,"Next_xwOBA",0.281,0.40432125,0.123321253299713,18,26
"263",1291,"Jarred Kelenic",2023,"Next_xwOBA",0.309,0.4289417,0.119941696882248,48,62
"264",1292,"Jonathan India",2023,"Next_xwOBA",0.354,0.43652904,0.0825290403366089,88,73
"265",1293,"Carlos Santana",2023,"Next_xwOBA",0.327,0.42379692,0.0967969219684601,67,55
"266",1294,"Connor Joe",2023,"Next_xwOBA",0.278,0.4298016,0.151801613092422,16,64
"267",1295,"Johan Rojas",2023,"Next_xwOBA",0.262,0.3628807,0.100880706787109,7,1
"268",1296,"Jared Triolo",2023,"Next_xwOBA",0.291,0.39777395,0.106773951292038,29,18
"269",1297,"DJ LeMahieu",2023,"Next_xwOBA",0.311,0.4304946,0.119494606494904,50,65
"270",1298,"Ty France",2023,"Next_xwOBA",0.318,0.42091262,0.102912623405457,57,48
"271",1299,"Justin Turner",2023,"Next_xwOBA",0.324,0.43386734,0.109867335319519,63,69
"272",1300,"Kyle Schwarber",2023,"Next_xwOBA",0.379,0.46201164,0.0830116353034973,95,92
