"","...1","Name","Season","Stat","Actual","Predicted","diff","Actual_Percentile","Predicted_Percentile"
"33",691,"Brian Anderson",2022,"Next_xwOBA",0.316,0.30801696,0.00798304414749145,50,54
"34",692,"Michael Massey",2022,"Next_xwOBA",0.319,0.3099727,0.00902729654312134,55,58
"35",693,"Elehuris Montero",2022,"Next_xwOBA",0.254,0.2809147,0.026914694070816,6,12
"36",694,"Mitch Garver",2022,"Next_xwOBA",0.365,0.3097467,0.0552532875537872,92,57
"37",695,"Mauricio Dubon",2022,"Next_xwOBA",0.303,0.27499962,0.0280003814697266,36,6
"38",696,"Nick Allen",2022,"Next_xwOBA",0.25,0.26002654,0.0100265443325043,5,1
"39",697,"Bryan De La Cruz",2022,"Next_xwOBA",0.331,0.33038884,0.0006111559867859,69,84
"40",698,"Kris Bryant",2022,"Next_xwOBA",0.323,0.29434747,0.0286525349617004,62,29
"41",699,"Luke Maile",2022,"Next_xwOBA",0.315,0.27019316,0.0448068404197693,50,4
"42",700,"Jose Azocar",2022,"Next_xwOBA",0.305,0.2862581,0.0187418985366821,38,18
"43",701,"Owen Miller",2022,"Next_xwOBA",0.288,0.28922373,0.00122373056411745,23,23
"44",702,"Jesse Winker",2022,"Next_xwOBA",0.287,0.3249511,0.0379511122703552,22,77
"45",703,"T.J. Friedl",2022,"Next_xwOBA",0.289,0.2909457,0.00194570875167848,25,25
"46",704,"Salvador Perez",2022,"Next_xwOBA",0.325,0.32086873,0.00413126945495606,65,72
"47",705,"Danny Mendick",2022,"Next_xwOBA",0.254,0.28337777,0.0293777666091919,6,14
"48",706,"Garrett Stubbs",2022,"Next_xwOBA",0.207,0.27138495,0.0643849544525147,0,5
"49",707,"Martin Maldonado",2022,"Next_xwOBA",0.267,0.28811556,0.0211155610084534,11,21
"50",708,"Alek Thomas",2022,"Next_xwOBA",0.291,0.28692213,0.00407787299156187,26,19
"51",709,"Yoan Moncada",2022,"Next_xwOBA",0.314,0.30789107,0.00610892915725708,48,52
"52",710,"Ryan Jeffers",2022,"Next_xwOBA",0.333,0.31680942,0.0161905841827393,71,66
"53",711,"Willi Castro",2022,"Next_xwOBA",0.301,0.26951933,0.0314806709289551,35,4
"54",712,"Aledmys Diaz",2022,"Next_xwOBA",0.271,0.29642352,0.0254235246181488,12,34
"55",713,"Carlos Santana",2022,"Next_xwOBA",0.308,0.33720994,0.029209939956665,42,89
"56",714,"Trevor Larnach",2022,"Next_xwOBA",0.323,0.30660382,0.0163961808681488,62,51
"57",715,"Gunnar Henderson",2022,"Next_xwOBA",0.346,0.3238733,0.0221266887187958,82,75
"58",716,"Jake Fraley",2022,"Next_xwOBA",0.328,0.29625386,0.0317461400032044,67,33
"59",717,"Nicky Lopez",2022,"Next_xwOBA",0.292,0.2798543,0.0121457023620605,27,11
"60",718,"Yan Gomes",2022,"Next_xwOBA",0.321,0.27784103,0.0431589684486389,58,8
"61",719,"Orlando Arcia",2022,"Next_xwOBA",0.307,0.310307,0.00330699610710144,41,58
"62",720,"Ramon Laureano",2022,"Next_xwOBA",0.307,0.30874413,0.00174413251876831,41,54
"63",721,"Raimel Tapia",2022,"Next_xwOBA",0.297,0.29513186,0.00186813783645628,32,31
"64",722,"A.J. Pollock",2022,"Next_xwOBA",0.267,0.31671253,0.0497125284671783,11,66
"65",723,"Andrew McCutchen",2022,"Next_xwOBA",0.353,0.321915,0.0310849993228912,86,73
"66",724,"Randal Grichuk",2022,"Next_xwOBA",0.323,0.30797014,0.0150298635959625,62,53
"67",725,"Kerry Carpenter",2022,"Next_xwOBA",0.336,0.28479058,0.051209424495697,74,16
"68",726,"Stuart Fairchild",2022,"Next_xwOBA",0.314,0.28981978,0.0241802229881287,48,23
"69",727,"Drew Waters",2022,"Next_xwOBA",0.313,0.27917224,0.0338277583122253,47,10
"70",728,"Alex Call",2022,"Next_xwOBA",0.296,0.2748903,0.0211096963882446,31,6
"71",729,"Ryan McKenna",2022,"Next_xwOBA",0.276,0.28419217,0.00819217467308042,16,16
"72",730,"Austin Wynns",2022,"Next_xwOBA",0.224,0.27047813,0.0464781293869019,1,5
"73",731,"Jesus Sanchez",2022,"Next_xwOBA",0.35,0.30623224,0.0437677562236786,85,49
"74",732,"Tommy Pham",2022,"Next_xwOBA",0.361,0.3288759,0.0321241006851196,90,82
"75",733,"Rafael Ortega",2022,"Next_xwOBA",0.283,0.30105034,0.0180503351688385,21,41
"76",734,"Brandon Lowe",2022,"Next_xwOBA",0.341,0.3058069,0.0351930949687958,79,48
"77",735,"Corey Dickerson",2022,"Next_xwOBA",0.288,0.28782177,0.0001782302856445,23,21
"78",736,"Eric Hosmer",2022,"Next_xwOBA",0.247,0.3088219,0.0618218867778778,4,55
"79",737,"Donovan Solano",2022,"Next_xwOBA",0.351,0.3050266,0.0459734091758728,86,46
"80",738,"Carson Kelly",2022,"Next_xwOBA",0.245,0.2989439,0.0539439070224762,3,39
"81",739,"Juan Yepez",2022,"Next_xwOBA",0.298,0.29110098,0.00689902114868162,33,26
"82",740,"Jesus Aguilar",2022,"Next_xwOBA",0.247,0.30267444,0.0556744425296783,4,44
"83",741,"MJ Melendez",2022,"Next_xwOBA",0.325,0.330735,0.00573499798774718,65,85
"84",742,"Vidal Brujan",2022,"Next_xwOBA",0.258,0.28052777,0.0225277705192566,7,11
"85",743,"Tyler Wade",2022,"Next_xwOBA",0.292,0.28187254,0.0101274592876434,27,13
"86",744,"Abraham Toro",2022,"Next_xwOBA",0.294,0.2960343,0.00203430628776551,29,32
"87",745,"Mickey Moniak",2022,"Next_xwOBA",0.308,0.2526359,0.0553641037940979,42,0
"88",746,"Taylor Walls",2022,"Next_xwOBA",0.274,0.29810408,0.0241040775775909,15,38
"89",747,"Yasmani Grandal",2022,"Next_xwOBA",0.282,0.31530845,0.0333084516525269,21,64
"90",748,"Alex Kirilloff",2022,"Next_xwOBA",0.334,0.30453774,0.0294622566699982,72,45
"91",749,"Nelson Cruz",2022,"Next_xwOBA",0.297,0.32080787,0.0238078742027283,32,71
"92",750,"Andrew Vaughn",2022,"Next_xwOBA",0.319,0.3256144,0.00661439275741576,55,78
"93",751,"Tyler Nevin",2022,"Next_xwOBA",0.305,0.29849523,0.00650476694107055,38,38
"94",752,"Richie Palacios",2022,"Next_xwOBA",0.305,0.28910154,0.0158984589576721,38,23
"95",753,"Yuli Gurriel",2022,"Next_xwOBA",0.273,0.29482305,0.0218230504989624,14,31
"96",754,"Nick Senzel",2022,"Next_xwOBA",0.296,0.2993982,0.00339821362495423,31,39
"97",755,"Zach McKinstry",2022,"Next_xwOBA",0.312,0.28530082,0.0266991789340973,46,17
"98",756,"Eddie Rosario",2022,"Next_xwOBA",0.317,0.28562048,0.0313795192241669,51,17
"99",757,"Kole Calhoun",2022,"Next_xwOBA",0.303,0.3060336,0.00303361129760743,36,48
"100",758,"Miguel Cabrera",2022,"Next_xwOBA",0.301,0.31124023,0.0102402260303497,35,59
"101",759,"Jose Barrero",2022,"Next_xwOBA",0.277,0.26329026,0.0137097437381745,17,2
"102",760,"Elias Diaz",2022,"Next_xwOBA",0.296,0.29791233,0.00191232943534852,31,37
"103",761,"Avisail Garcia",2022,"Next_xwOBA",0.291,0.2873619,0.00363810992240903,26,19
"104",762,"Spencer Torkelson",2022,"Next_xwOBA",0.349,0.31796795,0.03103204870224,84,68
"105",763,"Ernie Clement",2022,"Next_xwOBA",0.289,0.29678032,0.00778031802177431,25,34
"106",764,"Cristian Pache",2022,"Next_xwOBA",0.254,0.28757328,0.0335732779502869,6,19
"107",765,"Jared Walsh",2022,"Next_xwOBA",0.225,0.30920473,0.0842047274112701,1,56
"108",766,"Joey Votto",2022,"Next_xwOBA",0.298,0.31874177,0.0207417685985565,33,69
"109",767,"Riley Adams",2022,"Next_xwOBA",0.281,0.30254513,0.0215451302528381,19,44
"110",768,"Nolan Gorman",2022,"Next_xwOBA",0.354,0.31823915,0.0357608475685119,87,68
"111",769,"Ryan O'Hearn",2022,"Next_xwOBA",0.324,0.32456374,0.00056374168395995,64,75
"112",770,"Michael Toglia",2022,"Next_xwOBA",0.255,0.28177628,0.0267762792110443,6,13
"113",771,"Nick Pratto",2022,"Next_xwOBA",0.278,0.28072536,0.00272535991668698,17,11
"114",772,"Jarred Kelenic",2022,"Next_xwOBA",0.333,0.2850697,0.0479302959442139,71,16
"115",773,"Jonah Bride",2022,"Next_xwOBA",0.321,0.29632846,0.0246715447902679,58,33
"116",774,"Josh Smith",2022,"Next_xwOBA",0.321,0.29723865,0.0237613520622253,58,35
"117",775,"Andrew Knizner",2022,"Next_xwOBA",0.286,0.28338486,0.00261514043807981,22,15
"118",776,"Spencer Steer",2022,"Next_xwOBA",0.333,0.2836764,0.0493236141204834,71,15
"119",777,"Jarren Duran",2022,"Next_xwOBA",0.319,0.2969446,0.0220554115772247,55,35
"120",778,"Kevin Smith",2022,"Next_xwOBA",0.237,0.2779731,0.040973085641861,2,9
"121",779,"Paul DeJong",2022,"Next_xwOBA",0.278,0.28695,0.00894999217987058,17,19
"122",780,"Romy Gonzalez",2022,"Next_xwOBA",0.339,0.2928466,0.0461534097194672,77,28
"123",781,"Matt Duffy",2022,"Next_xwOBA",0.298,0.29457,0.0034300010204315,33,30
"124",782,"Robbie Grossman",2022,"Next_xwOBA",0.306,0.2899693,0.0160307047367096,40,24
"125",783,"Jeimer Candelario",2022,"Next_xwOBA",0.318,0.3016639,0.0163360946178436,53,42
"126",784,"Joey Gallo",2022,"Next_xwOBA",0.295,0.30691263,0.0119126307964325,30,51
"127",785,"Pavin Smith",2022,"Next_xwOBA",0.33,0.30978858,0.0202114152908325,68,57
"128",786,"Shea Langeliers",2022,"Next_xwOBA",0.297,0.26724955,0.0297504456043243,32,3
"129",787,"Austin Hedges",2022,"Next_xwOBA",0.253,0.26200506,0.00900506091117858,5,1
"130",788,"Jo Adell",2022,"Next_xwOBA",0.318,0.2787454,0.0392545871734619,53,10
"131",789,"Garrett Hampson",2022,"Next_xwOBA",0.291,0.28204435,0.00895564889907835,26,14
"132",790,"Mike Moustakas",2022,"Next_xwOBA",0.27,0.2808047,0.010804693698883,12,12
"133",791,"Marcell Ozuna",2022,"Next_xwOBA",0.393,0.32489562,0.0681043796539307,97,76
"134",792,"Jose Herrera",2022,"Next_xwOBA",0.26,0.26310536,0.00310536265373229,7,1
"135",793,"Mike Zunino",2022,"Next_xwOBA",0.24,0.2882179,0.0482179021835327,2,21
"136",794,"Kody Clemens",2022,"Next_xwOBA",0.271,0.28248602,0.0114860215187072,12,14
"137",795,"Jason Heyward",2022,"Next_xwOBA",0.319,0.2887623,0.0302376987934113,55,22
"138",796,"Akil Baddoo",2022,"Next_xwOBA",0.301,0.27805573,0.022944272518158,35,9
"139",797,"Alfonso Rivas",2022,"Next_xwOBA",0.282,0.29172012,0.00972012209892275,21,26
"140",798,"J.J. Bleday",2022,"Next_xwOBA",0.3,0.2905179,0.00948210358619688,34,24
"141",799,"Mike Ford",2022,"Next_xwOBA",0.314,0.2977339,0.0162660970687866,48,36
"142",800,"Harold Castro",2022,"Next_xwOBA",0.263,0.30638754,0.0433875436782837,8,50
"143",801,"Nick Castellanos",2022,"Next_xwOBA",0.32,0.2973539,0.0226461064815521,57,36
"144",802,"Andy Ibanez",2022,"Next_xwOBA",0.331,0.30145952,0.0295404789447785,69,41
"145",803,"Dominic Smith",2022,"Next_xwOBA",0.32,0.30623597,0.0137640309333801,57,49
"146",804,"Tucupita Marcano",2022,"Next_xwOBA",0.292,0.26507816,0.0269218428134918,27,2
"147",805,"Jackie Bradley Jr.",2022,"Next_xwOBA",0.246,0.29110366,0.0451036610603332,3,26
"148",806,"Miguel Andujar",2022,"Next_xwOBA",0.285,0.27515456,0.00984543919563291,22,6
"149",807,"Jacob Stallings",2022,"Next_xwOBA",0.262,0.2910604,0.0290603880882263,8,25
"150",808,"CJ Abrams",2022,"Next_xwOBA",0.304,0.27800468,0.0259953238964081,37,9
"151",809,"Aaron Hicks",2022,"Next_xwOBA",0.282,0.3049461,0.0229460947513581,21,46
"152",810,"Eloy Jimenez",2022,"Next_xwOBA",0.314,0.34059584,0.0265958414077759,48,92
"153",811,"Anthony Rendon",2022,"Next_xwOBA",0.357,0.31613293,0.0408670670986175,88,65
"154",812,"Gavin Lux",2022,"Next_xwOBA",0.316,0.30782506,0.00817494130134582,50,52
"155",813,"Gleyber Torres",2022,"Next_xwOBA",0.362,0.3306883,0.0313117022514343,91,84
"156",814,"Brendan Donovan",2022,"Next_xwOBA",0.354,0.31129533,0.0427046694755554,87,59
"157",815,"Luis Arraez",2022,"Next_xwOBA",0.354,0.32938176,0.0246182360649109,87,82
"158",816,"Danny Jansen",2022,"Next_xwOBA",0.316,0.33555394,0.0195539441108704,50,89
"159",817,"Bryce Harper",2022,"Next_xwOBA",0.399,0.34287834,0.0561216583251953,98,94
"160",818,"Jorge Mateo",2022,"Next_xwOBA",0.289,0.28609076,0.00290923857688901,25,18
"161",819,"Thairo Estrada",2022,"Next_xwOBA",0.292,0.29194492,5.50789833068666e-05,27,26
"162",820,"Bryan Reynolds",2022,"Next_xwOBA",0.36,0.31900984,0.0409901595115661,90,70
"163",821,"Randy Arozarena",2022,"Next_xwOBA",0.351,0.31421554,0.0367844591140747,86,63
"164",822,"Teoscar Hernandez",2022,"Next_xwOBA",0.336,0.34321067,0.00721066737174985,74,94
"165",823,"Amed Rosario",2022,"Next_xwOBA",0.305,0.30699933,0.0019993257522583,38,52
"166",824,"Matt Olson",2022,"Next_xwOBA",0.392,0.35245106,0.0395489437580109,97,98
"167",825,"Ke'Bryan Hayes",2022,"Next_xwOBA",0.321,0.31338134,0.00761865592002869,58,61
"168",826,"DJ LeMahieu",2022,"Next_xwOBA",0.322,0.33056873,0.00856873083114623,60,84
"169",827,"Ryan McMahon",2022,"Next_xwOBA",0.335,0.33736834,0.00236833930015561,73,90
"170",828,"Adolis Garcia",2022,"Next_xwOBA",0.366,0.3325721,0.0334278974533081,93,86
"171",829,"Nathaniel Lowe",2022,"Next_xwOBA",0.339,0.33500758,0.00399242186546328,77,88
"172",830,"Brandon Drury",2022,"Next_xwOBA",0.318,0.32457405,0.00657405328750609,53,76
"173",831,"Elvis Andrus",2022,"Next_xwOBA",0.267,0.30306253,0.0360625283718109,11,44
"174",832,"Jeremy Pena",2022,"Next_xwOBA",0.31,0.30222782,0.00777217507362365,44,43
"175",833,"Willson Contreras",2022,"Next_xwOBA",0.373,0.32679135,0.0462086539268494,95,79
"176",834,"Vladimir Guerrero Jr.",2022,"Next_xwOBA",0.378,0.34936157,0.0286384313106537,96,97
"177",835,"Jonah Heim",2022,"Next_xwOBA",0.324,0.30914846,0.0148515393733978,64,56
"178",836,"Ty France",2022,"Next_xwOBA",0.342,0.3094828,0.0325171871185303,79,56
"179",837,"Mark Canha",2022,"Next_xwOBA",0.323,0.31004873,0.0129512708187103,62,58
"180",838,"Gio Urshela",2022,"Next_xwOBA",0.289,0.31920055,0.0302005455493927,25,70
"181",839,"Luis Robert",2022,"Next_xwOBA",0.347,0.3108496,0.0361503930091858,83,58
"182",840,"Jake McCarthy",2022,"Next_xwOBA",0.293,0.28775102,0.0052489809989929,28,20
"183",841,"Bobby Witt Jr.",2022,"Next_xwOBA",0.369,0.32140848,0.0475915195941925,94,72
"184",842,"Chas McCormick",2022,"Next_xwOBA",0.341,0.31372604,0.0272739622592926,79,62
"185",843,"Wander Franco",2022,"Next_xwOBA",0.364,0.30826184,0.0557381584644318,92,54
"186",844,"Kolten Wong",2022,"Next_xwOBA",0.262,0.3045653,0.0425653104782104,8,46
"187",845,"Anthony Santander",2022,"Next_xwOBA",0.319,0.33932006,0.0203200635910034,55,91
"188",846,"Justin Turner",2022,"Next_xwOBA",0.336,0.33131495,0.00468504881858827,74,85
"189",847,"Trayce Thompson",2022,"Next_xwOBA",0.275,0.3329352,0.0579352140426636,15,86
"190",848,"Joc Pederson",2022,"Next_xwOBA",0.366,0.3515655,0.0144344899654388,93,97
"191",849,"Santiago Espinal",2022,"Next_xwOBA",0.293,0.29599613,0.00299612951278688,28,32
"192",850,"Starling Marte",2022,"Next_xwOBA",0.312,0.30569795,0.00630205225944519,46,48
"193",851,"Jurickson Profar",2022,"Next_xwOBA",0.306,0.3109095,0.00490950965881348,40,59
"194",852,"Isaac Paredes",2022,"Next_xwOBA",0.315,0.30652225,0.00847774982452392,50,50
"195",853,"Ronald Acuna Jr.",2022,"Next_xwOBA",0.46,0.34362358,0.116376421451569,100,95
"196",854,"Rhys Hoskins",2022,"Next_xwOBA",0.297,0.3353207,0.0383207111358643,32,88
"197",855,"Hunter Renfroe",2022,"Next_xwOBA",0.289,0.32613567,0.037135665178299,25,79
"198",856,"Matt Carpenter",2022,"Next_xwOBA",0.309,0.32616305,0.0171630535125732,43,79
"199",857,"Trevor Story",2022,"Next_xwOBA",0.266,0.30898905,0.0429890480041504,9,55
"200",858,"Lars Nootbaar",2022,"Next_xwOBA",0.356,0.33638728,0.0196127233505249,88,89
"201",859,"Anthony Rizzo",2022,"Next_xwOBA",0.319,0.33004063,0.0110406336784363,55,84
"202",860,"Jazz Chisholm Jr.",2022,"Next_xwOBA",0.307,0.32298514,0.0159851424694061,41,74
"203",861,"Ramon Urias",2022,"Next_xwOBA",0.281,0.31754696,0.0365469636917114,19,67
"204",862,"Josh Rojas",2022,"Next_xwOBA",0.278,0.3147136,0.0367135972976684,17,64
"205",863,"Luis Urias",2022,"Next_xwOBA",0.297,0.31730673,0.0203067271709442,32,67
"206",864,"Byron Buxton",2022,"Next_xwOBA",0.316,0.33743143,0.0214314308166504,50,90
"207",865,"Cedric Mullins II",2022,"Next_xwOBA",0.289,0.3074176,0.0184176013469696,25,52
"208",866,"Ian Happ",2022,"Next_xwOBA",0.35,0.31573674,0.0342632591724396,85,65
"209",867,"Sean Murphy",2022,"Next_xwOBA",0.395,0.32744443,0.0675555658340454,98,80
"210",868,"Tommy Edman",2022,"Next_xwOBA",0.312,0.31247753,0.00047752904891967,46,60
"211",869,"Alex Bregman",2022,"Next_xwOBA",0.351,0.33456415,0.0164358506202698,86,88
"212",870,"Brandon Nimmo",2022,"Next_xwOBA",0.352,0.32989737,0.0221026260852814,86,83
"213",871,"Adley Rutschman",2022,"Next_xwOBA",0.373,0.324598,0.0484019856452942,95,76
"214",872,"Jeff McNeil",2022,"Next_xwOBA",0.294,0.30123293,0.00723293399810792,29,41
"215",873,"Julio Rodriguez",2022,"Next_xwOBA",0.345,0.33357552,0.0114244830608368,81,86
"216",874,"Austin Riley",2022,"Next_xwOBA",0.365,0.35920972,0.00579028367996214,92,98
"217",875,"Xander Bogaerts",2022,"Next_xwOBA",0.318,0.31364134,0.00435866045951843,53,62
"218",876,"Jose Ramirez",2022,"Next_xwOBA",0.359,0.32056466,0.0384353425502777,89,71
"219",877,"Mike Trout",2022,"Next_xwOBA",0.389,0.3621383,0.0268616988658905,97,98
"220",878,"Rafael Devers",2022,"Next_xwOBA",0.38,0.3477523,0.0322476971149445,96,96
"221",879,"Andres Gimenez",2022,"Next_xwOBA",0.297,0.3023217,0.00532170224189759,32,43
"222",880,"Trea Turner",2022,"Next_xwOBA",0.33,0.3185372,0.0114627945423126,68,69
"223",881,"Francisco Lindor",2022,"Next_xwOBA",0.346,0.3255731,0.0204269132614135,82,77
"224",882,"Yordan Alvarez",2022,"Next_xwOBA",0.438,0.399099,0.0389010076522827,99,100
"225",883,"Dansby Swanson",2022,"Next_xwOBA",0.345,0.3323506,0.0126493883132934,81,85
"226",884,"J.T. Realmuto",2022,"Next_xwOBA",0.334,0.3344378,0.00043778753280637,72,87
"227",885,"Freddie Freeman",2022,"Next_xwOBA",0.408,0.36412346,0.0438765363693237,99,99
"228",886,"Paul Goldschmidt",2022,"Next_xwOBA",0.367,0.34634387,0.0206561250686645,94,96
"229",887,"Jose Altuve",2022,"Next_xwOBA",0.331,0.31795043,0.013049572467804,69,68
"230",888,"Manny Machado",2022,"Next_xwOBA",0.332,0.33746296,0.00546296167373655,70,90
"231",889,"Nolan Arenado",2022,"Next_xwOBA",0.32,0.3253129,0.00531291246414183,57,77
"232",890,"Adam Duvall",2022,"Next_xwOBA",0.304,0.3014811,0.00251890206336974,37,42
"233",891,"Mookie Betts",2022,"Next_xwOBA",0.407,0.3421335,0.064866507768631,98,94
"234",892,"Tim Anderson",2022,"Next_xwOBA",0.279,0.3055382,0.0265382072925567,18,48
"235",893,"Kyle Tucker",2022,"Next_xwOBA",0.386,0.34029835,0.0457016453742981,96,92
"236",894,"Michael Harris II",2022,"Next_xwOBA",0.357,0.3145752,0.0424248046875,88,64
"237",895,"Shohei Ohtani",2022,"Next_xwOBA",0.427,0.36793134,0.0590686638355255,99,99
"238",896,"Ha-seong Kim",2022,"Next_xwOBA",0.313,0.30255502,0.0104449753761292,47,44
"239",897,"Jake Cronenworth",2022,"Next_xwOBA",0.305,0.3144816,0.00948158621788025,38,63
"240",898,"Jose Abreu",2022,"Next_xwOBA",0.314,0.34976965,0.035769651889801,48,97
"241",899,"Taylor Ward",2022,"Next_xwOBA",0.338,0.34435517,0.00635516595840451,75,95
"242",900,"Juan Soto",2022,"Next_xwOBA",0.408,0.36438215,0.0436178522109985,99,99
"243",901,"Jose Trevino",2022,"Next_xwOBA",0.279,0.2904274,0.0114273867607116,18,24
"244",902,"Matt Chapman",2022,"Next_xwOBA",0.337,0.34408975,0.0070897464752197,75,95
"245",903,"Travis d'Arnaud",2022,"Next_xwOBA",0.326,0.3065255,0.0194745013713837,66,51
"246",904,"Yandy Diaz",2022,"Next_xwOBA",0.383,0.3455903,0.0374097065925598,96,96
"247",905,"Pete Alonso",2022,"Next_xwOBA",0.368,0.3417073,0.0262927107810974,94,93
"248",906,"Bo Bichette",2022,"Next_xwOBA",0.363,0.34010348,0.0228965227603912,91,91
"249",907,"Christian Walker",2022,"Next_xwOBA",0.339,0.34165776,0.00265775775909421,77,93
"250",908,"Cal Raleigh",2022,"Next_xwOBA",0.33,0.3269231,0.00307689785957338,68,80
"251",909,"George Springer",2022,"Next_xwOBA",0.332,0.32016936,0.0118306405544281,70,71
"252",910,"Alejandro Kirk",2022,"Next_xwOBA",0.32,0.3404116,0.0204116034507751,57,92
"253",911,"Eugenio Suarez",2022,"Next_xwOBA",0.324,0.33438182,0.0103818187713623,64,87
"254",912,"Will Smith",2022,"Next_xwOBA",0.35,0.3435773,0.00642270445823667,85,94
"255",913,"Marcus Semien",2022,"Next_xwOBA",0.333,0.31332546,0.0196745352745056,71,61
"256",914,"Daulton Varsho",2022,"Next_xwOBA",0.302,0.30950436,0.00750435996055604,36,57
"257",915,"Willy Adames",2022,"Next_xwOBA",0.335,0.32746154,0.00753845930099489,73,81
"258",916,"Corey Seager",2022,"Next_xwOBA",0.412,0.34197366,0.0700263376235962,99,93
"259",917,"Carlos Correa",2022,"Next_xwOBA",0.33,0.34021768,0.0102176797389984,68,91
"260",918,"Steven Kwan",2022,"Next_xwOBA",0.317,0.29479313,0.0222068710327148,51,30
"261",919,"Nico Hoerner",2022,"Next_xwOBA",0.311,0.294216,0.0167839930057526,45,29
"262",920,"J.P. Crawford",2022,"Next_xwOBA",0.34,0.29498258,0.0450174176692963,78,31
"263",921,"Aaron Judge",2022,"Next_xwOBA",0.461,0.40164536,0.0593546376228333,100,100
"264",922,"Kyle Schwarber",2022,"Next_xwOBA",0.364,0.36828727,0.00428726530075074,92,99
"265",923,"Jon Berti",2022,"Next_xwOBA",0.324,0.3037926,0.0202074041366577,64,45
"266",924,"Kevin Newman",2022,"Next_xwOBA",0.311,0.27794084,0.0330591604709625,45,9
"267",925,"Nick Fortes",2022,"Next_xwOBA",0.266,0.30649075,0.0404907491207123,9,50
"268",926,"Tyler O'Neill",2022,"Next_xwOBA",0.334,0.31839734,0.0156026568412781,72,69
"269",927,"Manuel Margot",2022,"Next_xwOBA",0.301,0.29693267,0.00406733250617979,35,35
"270",928,"Austin Barnes",2022,"Next_xwOBA",0.273,0.29976508,0.0267650802135467,14,39
"271",929,"Lane Thomas",2022,"Next_xwOBA",0.319,0.30024588,0.0187541189193726,55,40
"272",930,"Jose Iglesias",2022,"Next_xwOBA",0.328,0.2657917,0.0622082858085632,67,3
"273",931,"Wilmer Flores",2022,"Next_xwOBA",0.333,0.31299338,0.0200066225528717,71,61
"274",932,"Oswaldo Cabrera",2022,"Next_xwOBA",0.259,0.283958,0.0249579880237579,7,16
"275",933,"Harold Ramirez",2022,"Next_xwOBA",0.319,0.29400116,0.0249988379478455,55,28
