"","...1","Name","Season","Stat","Actual","Predicted","diff","Actual_Percentile","Predicted_Percentile"
"53",1426,"Jarred Kelenic",2024,"Next_xwOBA",NA,0.30836365,NA,NA,55
"54",1427,"Luis Robert",2024,"Next_xwOBA",NA,0.30693102,NA,NA,51
"55",1428,"Danny Jansen",2024,"Next_xwOBA",NA,0.3021412,NA,NA,43
"56",1429,"Andrew McCutchen",2024,"Next_xwOBA",NA,0.3245686,NA,NA,76
"57",1430,"Donovan Solano",2024,"Next_xwOBA",NA,0.2875548,NA,NA,20
"58",1431,"Leody Taveras",2024,"Next_xwOBA",NA,0.3112965,NA,NA,59
"59",1432,"George Springer",2024,"Next_xwOBA",NA,0.3161756,NA,NA,67
"60",1433,"Oswaldo Cabrera",2024,"Next_xwOBA",NA,0.29060593,NA,NA,24
"61",1434,"Mark Canha",2024,"Next_xwOBA",NA,0.29599565,NA,NA,33
"62",1435,"Jesus Sanchez",2024,"Next_xwOBA",NA,0.33683705,NA,NA,90
"63",1436,"Enrique Hernandez",2024,"Next_xwOBA",NA,0.3021818,NA,NA,44
"64",1437,"Andy Ibanez",2024,"Next_xwOBA",NA,0.28178173,NA,NA,11
"65",1438,"Jonah Bride",2024,"Next_xwOBA",NA,0.2866751,NA,NA,18
"66",1439,"Matt Thaiss",2024,"Next_xwOBA",NA,0.2913109,NA,NA,26
"67",1440,"J.T. Realmuto",2024,"Next_xwOBA",NA,0.31301758,NA,NA,62
"68",1441,"Jake Fraley",2024,"Next_xwOBA",NA,0.26715752,NA,NA,2
"69",1442,"Austin Hedges",2024,"Next_xwOBA",NA,0.23753366,NA,NA,0
"70",1443,"Nick Fortes",2024,"Next_xwOBA",NA,0.26838598,NA,NA,2
"71",1444,"Nick Ahmed",2024,"Next_xwOBA",NA,0.26844633,NA,NA,2
"72",1445,"Yasmani Grandal",2024,"Next_xwOBA",NA,0.3105963,NA,NA,57
"73",1446,"Garrett Hampson",2024,"Next_xwOBA",NA,0.28298992,NA,NA,14
"74",1447,"Nicky Lopez",2024,"Next_xwOBA",NA,0.27559856,NA,NA,4
"75",1448,"Thairo Estrada",2024,"Next_xwOBA",NA,0.28207463,NA,NA,11
"76",1449,"Orlando Arcia",2024,"Next_xwOBA",NA,0.29716662,NA,NA,36
"77",1450,"Brett Baty",2024,"Next_xwOBA",NA,0.278575,NA,NA,6
"78",1451,"Juan Yepez",2024,"Next_xwOBA",NA,0.28512627,NA,NA,17
"79",1452,"Mauricio Dubon",2024,"Next_xwOBA",NA,0.28439045,NA,NA,16
"80",1453,"Elias Diaz",2024,"Next_xwOBA",NA,0.27636653,NA,NA,5
"81",1454,"Miguel Andujar",2024,"Next_xwOBA",NA,0.28266865,NA,NA,12
"82",1455,"Luis Arraez",2024,"Next_xwOBA",NA,0.30346507,NA,NA,45
"83",1456,"Starling Marte",2024,"Next_xwOBA",NA,0.31269878,NA,NA,61
"84",1457,"T.J. Friedl",2024,"Next_xwOBA",NA,0.28222087,NA,NA,12
"85",1458,"Giancarlo Stanton",2024,"Next_xwOBA",NA,0.3441024,NA,NA,95
"86",1459,"Michael Toglia",2024,"Next_xwOBA",NA,0.33864778,NA,NA,91
"87",1460,"Zach McKinstry",2024,"Next_xwOBA",NA,0.28676996,NA,NA,19
"88",1461,"Parker Meadows",2024,"Next_xwOBA",NA,0.2849464,NA,NA,16
"89",1462,"Trent Grisham",2024,"Next_xwOBA",NA,0.31831938,NA,NA,71
"90",1463,"Ezequiel Duran",2024,"Next_xwOBA",NA,0.28278005,NA,NA,13
"91",1464,"Henry Davis",2024,"Next_xwOBA",NA,0.27901012,NA,NA,7
"92",1465,"Reese McGuire",2024,"Next_xwOBA",NA,0.27853975,NA,NA,6
"93",1466,"Christopher Morel",2024,"Next_xwOBA",NA,0.3179521,NA,NA,69
"94",1467,"Bryan De La Cruz",2024,"Next_xwOBA",NA,0.31801453,NA,NA,70
"95",1468,"Rowdy Tellez",2024,"Next_xwOBA",NA,0.31124508,NA,NA,59
"96",1469,"Travis Jankowski",2024,"Next_xwOBA",NA,0.28277156,NA,NA,12
"97",1470,"Adam Frazier",2024,"Next_xwOBA",NA,0.28837857,NA,NA,21
"98",1471,"Dylan Carlson",2024,"Next_xwOBA",NA,0.28305766,NA,NA,14
"99",1472,"Nick Senzel",2024,"Next_xwOBA",NA,0.28459907,NA,NA,16
"100",1473,"Mitch Garver",2024,"Next_xwOBA",NA,0.3056164,NA,NA,48
"101",1474,"Anthony Rizzo",2024,"Next_xwOBA",NA,0.28744903,NA,NA,20
"102",1475,"J.D. Davis",2024,"Next_xwOBA",NA,0.2969636,NA,NA,35
"103",1476,"Mitch Haniger",2024,"Next_xwOBA",NA,0.3148464,NA,NA,64
"104",1477,"Nelson Velazquez",2024,"Next_xwOBA",NA,0.297145,NA,NA,35
"105",1478,"Nick Martini",2024,"Next_xwOBA",NA,0.28806028,NA,NA,20
"106",1479,"Will Benson",2024,"Next_xwOBA",NA,0.29675445,NA,NA,34
"107",1480,"Gavin Sheets",2024,"Next_xwOBA",NA,0.31061554,NA,NA,58
"108",1481,"Luke Maile",2024,"Next_xwOBA",NA,0.2739099,NA,NA,3
"109",1482,"Garrett Cooper",2024,"Next_xwOBA",NA,0.30029452,NA,NA,40
"110",1483,"Mickey Moniak",2024,"Next_xwOBA",NA,0.29497024,NA,NA,31
"111",1484,"Alex Kirilloff",2024,"Next_xwOBA",NA,0.31323963,NA,NA,63
"112",1485,"Nolan Jones",2024,"Next_xwOBA",NA,0.30391827,NA,NA,46
"113",1486,"Seth Brown",2024,"Next_xwOBA",NA,0.2987207,NA,NA,38
"114",1487,"Spencer Torkelson",2024,"Next_xwOBA",NA,0.29672563,NA,NA,34
"115",1488,"Wilmer Flores",2024,"Next_xwOBA",NA,0.29318124,NA,NA,30
"116",1489,"Mike Tauchman",2024,"Next_xwOBA",NA,0.31776014,NA,NA,68
"117",1490,"Martin Maldonado",2024,"Next_xwOBA",NA,0.28136548,NA,NA,10
"118",1491,"Brandon Drury",2024,"Next_xwOBA",NA,0.30148733,NA,NA,42
"119",1492,"Jose Abreu",2024,"Next_xwOBA",NA,0.28147477,NA,NA,10
"120",1493,"Tim Anderson",2024,"Next_xwOBA",NA,0.28288668,NA,NA,13
"121",1494,"Adam Duvall",2024,"Next_xwOBA",NA,0.29537958,NA,NA,32
"122",1495,"Jack Suwinski",2024,"Next_xwOBA",NA,0.30670506,NA,NA,51
"123",1496,"Andrew Benintendi",2024,"Next_xwOBA",NA,0.31045163,NA,NA,57
"124",1497,"Noelvi Marte",2024,"Next_xwOBA",NA,0.27644825,NA,NA,5
"125",1498,"Joey Meneses",2024,"Next_xwOBA",NA,0.3018602,NA,NA,43
"126",1499,"Edward Olivares",2024,"Next_xwOBA",NA,0.29913044,NA,NA,39
"127",1500,"Nick Gordon",2024,"Next_xwOBA",NA,0.27269846,NA,NA,3
"128",1501,"Javier Baez",2024,"Next_xwOBA",NA,0.29140323,NA,NA,27
"129",1502,"Chris Taylor",2024,"Next_xwOBA",NA,0.28940582,NA,NA,22
"130",1503,"Luis Matos",2024,"Next_xwOBA",NA,0.29093978,NA,NA,25
"131",1504,"Kris Bryant",2024,"Next_xwOBA",NA,0.2786639,NA,NA,6
"132",1505,"Ryan Noda",2024,"Next_xwOBA",NA,0.27965903,NA,NA,8
"133",1506,"Christian Encarnacion-Strand",2024,"Next_xwOBA",NA,0.2976774,NA,NA,37
"134",1507,"Lenyn Sosa",2024,"Next_xwOBA",NA,0.3120833,NA,NA,61
"135",1508,"Harold Ramirez",2024,"Next_xwOBA",NA,0.27944902,NA,NA,7
"136",1509,"Kyle Farmer",2024,"Next_xwOBA",NA,0.2868229,NA,NA,19
"137",1510,"Eloy Jimenez",2024,"Next_xwOBA",NA,0.31959906,NA,NA,72
"138",1511,"DJ LeMahieu",2024,"Next_xwOBA",NA,0.31055084,NA,NA,57
"139",1512,"Charlie Blackmon",2024,"Next_xwOBA",NA,0.29027304,NA,NA,23
"140",1513,"Alex Jackson",2024,"Next_xwOBA",NA,0.2639649,NA,NA,1
"141",1514,"Christian Bethancourt",2024,"Next_xwOBA",NA,0.2760486,NA,NA,4
"142",1515,"Alek Thomas",2024,"Next_xwOBA",NA,0.3158805,NA,NA,66
"143",1516,"Keibert Ruiz",2024,"Next_xwOBA",NA,0.28434297,NA,NA,15
"144",1517,"Willie Calhoun",2024,"Next_xwOBA",NA,0.30644745,NA,NA,50
"145",1518,"Andrew Vaughn",2024,"Next_xwOBA",NA,0.32994685,NA,NA,84
"146",1519,"Tyler Soderstrom",2024,"Next_xwOBA",NA,0.32765356,NA,NA,82
"147",1520,"Garrett Stubbs",2024,"Next_xwOBA",NA,0.24641848,NA,NA,1
"148",1521,"Emmanuel Rivera",2024,"Next_xwOBA",NA,0.30046558,NA,NA,41
"149",1522,"Luis Guillorme",2024,"Next_xwOBA",NA,0.29423216,NA,NA,30
"150",1523,"Miguel Amaya",2024,"Next_xwOBA",NA,0.29133,NA,NA,26
"151",1524,"Joey Gallo",2024,"Next_xwOBA",NA,0.30040148,NA,NA,40
"152",1525,"D.J. Stewart",2024,"Next_xwOBA",NA,0.30619955,NA,NA,49
"153",1526,"Daz Cameron",2024,"Next_xwOBA",NA,0.3177883,NA,NA,68
"154",1527,"Luis Campusano",2024,"Next_xwOBA",NA,0.28951985,NA,NA,23
"155",1528,"Patrick Wisdom",2024,"Next_xwOBA",NA,0.30732068,NA,NA,52
"156",1529,"Matt Carpenter",2024,"Next_xwOBA",NA,0.28875616,NA,NA,22
"157",1530,"Nick Castellanos",2024,"Next_xwOBA",NA,0.30778873,NA,NA,54
"158",1531,"Josh Bell",2024,"Next_xwOBA",NA,0.31399402,NA,NA,64
"159",1532,"James Outman",2024,"Next_xwOBA",NA,0.28618452,NA,NA,18
"160",1533,"Hunter Renfroe",2024,"Next_xwOBA",NA,0.3001927,NA,NA,40
"161",1534,"Robbie Grossman",2024,"Next_xwOBA",NA,0.30302775,NA,NA,45
"162",1535,"Chas McCormick",2024,"Next_xwOBA",NA,0.2813739,NA,NA,10
"163",1536,"Anthony Rendon",2024,"Next_xwOBA",NA,0.31310955,NA,NA,62
"164",1537,"Miguel Vargas",2024,"Next_xwOBA",NA,0.29820016,NA,NA,37
"165",1538,"Gabriel Arias",2024,"Next_xwOBA",NA,0.28754988,NA,NA,20
"166",1539,"Vidal Brujan",2024,"Next_xwOBA",NA,0.27674997,NA,NA,5
"167",1540,"Enmanuel Valdez",2024,"Next_xwOBA",NA,0.3180837,NA,NA,70
"168",1541,"Ty France",2024,"Next_xwOBA",NA,0.31575376,NA,NA,66
"169",1542,"Jeimer Candelario",2024,"Next_xwOBA",NA,0.2943099,NA,NA,30
"170",1543,"Taylor Walls",2024,"Next_xwOBA",NA,0.28701022,NA,NA,19
"171",1544,"Dominic Fletcher",2024,"Next_xwOBA",NA,0.28831136,NA,NA,21
"172",1545,"Danny Mendick",2024,"Next_xwOBA",NA,0.27504778,NA,NA,4
"173",1546,"Jared Triolo",2024,"Next_xwOBA",NA,0.2935566,NA,NA,30
"174",1547,"Austin Slater",2024,"Next_xwOBA",NA,0.30667475,NA,NA,51
"175",1548,"James McCann",2024,"Next_xwOBA",NA,0.29520702,NA,NA,31
"176",1549,"Gio Urshela",2024,"Next_xwOBA",NA,0.29828164,NA,NA,37
"177",1550,"Manuel Margot",2024,"Next_xwOBA",NA,0.30763263,NA,NA,53
"178",1551,"Corey Julks",2024,"Next_xwOBA",NA,0.28935045,NA,NA,22
"179",1552,"Riley Adams",2024,"Next_xwOBA",NA,0.2984642,NA,NA,37
"180",1553,"Tyler Nevin",2024,"Next_xwOBA",NA,0.31104693,NA,NA,58
"181",1554,"Jon Singleton",2024,"Next_xwOBA",NA,0.30273354,NA,NA,45
"182",1555,"Matt Olson",2024,"Next_xwOBA",NA,0.33457032,NA,NA,87
"183",1556,"Tyler O'Neill",2024,"Next_xwOBA",NA,0.32784665,NA,NA,82
"184",1557,"Trevor Larnach",2024,"Next_xwOBA",NA,0.33302248,NA,NA,86
"185",1558,"Nolan Arenado",2024,"Next_xwOBA",NA,0.29037362,NA,NA,24
"186",1559,"Carlos Santana",2024,"Next_xwOBA",NA,0.31870377,NA,NA,72
"187",1560,"Ian Happ",2024,"Next_xwOBA",NA,0.33732504,NA,NA,90
"188",1561,"Teoscar Hernandez",2024,"Next_xwOBA",NA,0.33478552,NA,NA,88
"189",1562,"Mark Vientos",2024,"Next_xwOBA",NA,0.32709813,NA,NA,81
"190",1563,"Ezequiel Tovar",2024,"Next_xwOBA",NA,0.29481375,NA,NA,31
"191",1564,"Isaac Paredes",2024,"Next_xwOBA",NA,0.29598156,NA,NA,33
"192",1565,"J.J. Bleday",2024,"Next_xwOBA",NA,0.31867135,NA,NA,71
"193",1566,"Salvador Perez",2024,"Next_xwOBA",NA,0.33559787,NA,NA,89
"194",1567,"Ha-seong Kim",2024,"Next_xwOBA",NA,0.31286895,NA,NA,62
"195",1568,"Adley Rutschman",2024,"Next_xwOBA",NA,0.32302684,NA,NA,75
"196",1569,"Oneil Cruz",2024,"Next_xwOBA",NA,0.34882343,NA,NA,95
"197",1570,"Anthony Santander",2024,"Next_xwOBA",NA,0.33261922,NA,NA,85
"198",1571,"Riley Greene",2024,"Next_xwOBA",NA,0.3400824,NA,NA,92
"199",1572,"Willi Castro",2024,"Next_xwOBA",NA,0.3012107,NA,NA,42
"200",1573,"Masyn Winn",2024,"Next_xwOBA",NA,0.29546154,NA,NA,32
"201",1574,"Luis Garcia",2024,"Next_xwOBA",NA,0.32298255,NA,NA,75
"202",1575,"Christian Walker",2024,"Next_xwOBA",NA,0.33983618,NA,NA,92
"203",1576,"Jordan Westburg",2024,"Next_xwOBA",NA,0.33554688,NA,NA,89
"204",1577,"Willson Contreras",2024,"Next_xwOBA",NA,0.32631728,NA,NA,80
"205",1578,"Daulton Varsho",2024,"Next_xwOBA",NA,0.2843389,NA,NA,15
"206",1579,"Austin Riley",2024,"Next_xwOBA",NA,0.35134345,NA,NA,96
"207",1580,"Jeremy Pena",2024,"Next_xwOBA",NA,0.29731837,NA,NA,36
"208",1581,"Josh Naylor",2024,"Next_xwOBA",NA,0.32542366,NA,NA,78
"209",1582,"Seiya Suzuki",2024,"Next_xwOBA",NA,0.33795932,NA,NA,90
"210",1583,"Pete Alonso",2024,"Next_xwOBA",NA,0.33489275,NA,NA,88
"211",1584,"Jose Miranda",2024,"Next_xwOBA",NA,0.30851045,NA,NA,55
"212",1585,"Jacob Young",2024,"Next_xwOBA",NA,0.2800307,NA,NA,8
"213",1586,"Corbin Carroll",2024,"Next_xwOBA",NA,0.31185082,NA,NA,60
"214",1587,"Eugenio Suarez",2024,"Next_xwOBA",NA,0.3114849,NA,NA,60
"215",1588,"Ryan McMahon",2024,"Next_xwOBA",NA,0.33542615,NA,NA,88
"216",1589,"Tyler Stephenson",2024,"Next_xwOBA",NA,0.3288211,NA,NA,83
"217",1590,"Dansby Swanson",2024,"Next_xwOBA",NA,0.3145457,NA,NA,64
"218",1591,"Brice Turang",2024,"Next_xwOBA",NA,0.30547023,NA,NA,47
"219",1592,"Jonathan India",2024,"Next_xwOBA",NA,0.32472917,NA,NA,76
"220",1593,"CJ Abrams",2024,"Next_xwOBA",NA,0.30919826,NA,NA,56
"221",1594,"Brandon Lowe",2024,"Next_xwOBA",NA,0.3325717,NA,NA,85
"222",1595,"Nico Hoerner",2024,"Next_xwOBA",NA,0.28988722,NA,NA,23
"223",1596,"Gabriel Moreno",2024,"Next_xwOBA",NA,0.32569343,NA,NA,78
"224",1597,"Will Smith",2024,"Next_xwOBA",NA,0.32987204,NA,NA,84
"225",1598,"Yainer Diaz",2024,"Next_xwOBA",NA,0.32238153,NA,NA,75
"226",1599,"Fernando Tatis Jr.",2024,"Next_xwOBA",NA,0.35299337,NA,NA,97
"227",1600,"Isiah Kiner-Falefa",2024,"Next_xwOBA",NA,0.28461078,NA,NA,16
"228",1601,"Edmundo Sosa",2024,"Next_xwOBA",NA,0.29038936,NA,NA,24
"229",1602,"Jazz Chisholm Jr.",2024,"Next_xwOBA",NA,0.31790853,NA,NA,69
"230",1603,"Kyle Schwarber",2024,"Next_xwOBA",NA,0.35244918,NA,NA,96
"231",1604,"Mookie Betts",2024,"Next_xwOBA",NA,0.33820778,NA,NA,91
"232",1605,"Alec Bohm",2024,"Next_xwOBA",NA,0.3405029,NA,NA,92
"233",1606,"Bryce Harper",2024,"Next_xwOBA",NA,0.3391242,NA,NA,91
"234",1607,"Vladimir Guerrero Jr.",2024,"Next_xwOBA",NA,0.37310913,NA,NA,99
"235",1608,"Yordan Alvarez",2024,"Next_xwOBA",NA,0.3683417,NA,NA,99
"236",1609,"Matt Chapman",2024,"Next_xwOBA",NA,0.3517985,NA,NA,96
"237",1610,"Marcell Ozuna",2024,"Next_xwOBA",NA,0.3637917,NA,NA,98
"238",1611,"Rafael Devers",2024,"Next_xwOBA",NA,0.36105347,NA,NA,98
"239",1612,"Jose Ramirez",2024,"Next_xwOBA",NA,0.32964134,NA,NA,83
"240",1613,"Elly De La Cruz",2024,"Next_xwOBA",NA,0.3316252,NA,NA,85
"241",1614,"Ketel Marte",2024,"Next_xwOBA",NA,0.35765037,NA,NA,97
"242",1615,"Jarren Duran",2024,"Next_xwOBA",NA,0.3338266,NA,NA,87
"243",1616,"Francisco Lindor",2024,"Next_xwOBA",NA,0.35036767,NA,NA,95
"244",1617,"Shohei Ohtani",2024,"Next_xwOBA",NA,0.388587,NA,NA,99
"245",1618,"Gunnar Henderson",2024,"Next_xwOBA",NA,0.35958976,NA,NA,97
"246",1619,"Juan Soto",2024,"Next_xwOBA",NA,0.40618178,NA,NA,100
"247",1620,"Aaron Judge",2024,"Next_xwOBA",NA,0.41118318,NA,NA,100
"248",1621,"Bobby Witt Jr.",2024,"Next_xwOBA",NA,0.36911467,NA,NA,99
"249",1622,"Elehuris Montero",2024,"Next_xwOBA",NA,0.30754083,NA,NA,53
"250",1623,"Corey Seager",2024,"Next_xwOBA",NA,0.36114195,NA,NA,98
"251",1624,"Zach Neto",2024,"Next_xwOBA",NA,0.31126454,NA,NA,59
"252",1625,"Steven Kwan",2024,"Next_xwOBA",NA,0.3110474,NA,NA,58
"253",1626,"Willy Adames",2024,"Next_xwOBA",NA,0.32584393,NA,NA,79
"254",1627,"Brandon Nimmo",2024,"Next_xwOBA",NA,0.33785686,NA,NA,90
"255",1628,"Josh Smith",2024,"Next_xwOBA",NA,0.2928395,NA,NA,29
"256",1629,"Jake McCarthy",2024,"Next_xwOBA",NA,0.28682974,NA,NA,19
"257",1630,"Trea Turner",2024,"Next_xwOBA",NA,0.30735242,NA,NA,52
"258",1631,"Christian Yelich",2024,"Next_xwOBA",NA,0.33294415,NA,NA,86
"259",1632,"Joc Pederson",2024,"Next_xwOBA",NA,0.34668767,NA,NA,95
"260",1633,"Anthony Volpe",2024,"Next_xwOBA",NA,0.29201883,NA,NA,28
"261",1634,"Jose Altuve",2024,"Next_xwOBA",NA,0.30070886,NA,NA,41
"262",1635,"Byron Buxton",2024,"Next_xwOBA",NA,0.32840806,NA,NA,82
"263",1636,"Kyle Tucker",2024,"Next_xwOBA",NA,0.3598507,NA,NA,98
"264",1637,"Alex Bregman",2024,"Next_xwOBA",NA,0.3263339,NA,NA,80
"265",1638,"Brenton Doyle",2024,"Next_xwOBA",NA,0.32110938,NA,NA,73
"266",1639,"Cal Raleigh",2024,"Next_xwOBA",NA,0.3420668,NA,NA,93
"267",1640,"Freddie Freeman",2024,"Next_xwOBA",NA,0.3426285,NA,NA,94
"268",1641,"Marcus Semien",2024,"Next_xwOBA",NA,0.312661,NA,NA,61
"269",1642,"William Contreras",2024,"Next_xwOBA",NA,0.3425333,NA,NA,93
"270",1643,"Jurickson Profar",2024,"Next_xwOBA",NA,0.34013978,NA,NA,92
"271",1644,"Carlos Correa",2024,"Next_xwOBA",NA,0.33658972,NA,NA,89
"272",1645,"Brent Rooker",2024,"Next_xwOBA",NA,0.3518074,NA,NA,96
"273",1646,"Patrick Bailey",2024,"Next_xwOBA",NA,0.31699872,NA,NA,67
"274",1647,"Kevin Pillar",2024,"Next_xwOBA",NA,0.27901608,NA,NA,7
"275",1648,"Jose Trevino",2024,"Next_xwOBA",NA,0.29528147,NA,NA,32
"276",1649,"Jake Meyers",2024,"Next_xwOBA",NA,0.3078177,NA,NA,54
"277",1650,"Max Muncy",2024,"Next_xwOBA",NA,0.3131878,NA,NA,63
"278",1651,"Jacob Stallings",2024,"Next_xwOBA",NA,0.29646707,NA,NA,34
"279",1652,"Masataka Yoshida",2024,"Next_xwOBA",NA,0.3185286,NA,NA,71
"280",1653,"Cedric Mullins II",2024,"Next_xwOBA",NA,0.29295242,NA,NA,29
"281",1654,"Kevin Newman",2024,"Next_xwOBA",NA,0.277326,NA,NA,5
"282",1655,"Randy Arozarena",2024,"Next_xwOBA",NA,0.3205706,NA,NA,73
"283",1656,"Lourdes Gurriel Jr.",2024,"Next_xwOBA",NA,0.31163493,NA,NA,60
"284",1657,"Mike Yastrzemski",2024,"Next_xwOBA",NA,0.3098214,NA,NA,57
"285",1658,"Luke Raley",2024,"Next_xwOBA",NA,0.29974556,NA,NA,39
"286",1659,"Michael Conforto",2024,"Next_xwOBA",NA,0.3262941,NA,NA,79
"287",1660,"Kerry Carpenter",2024,"Next_xwOBA",NA,0.32368582,NA,NA,75
"288",1661,"Sal Frelick",2024,"Next_xwOBA",NA,0.2742037,NA,NA,4
"289",1662,"Bryson Stott",2024,"Next_xwOBA",NA,0.30638394,NA,NA,50
"290",1663,"Kyle Isbel",2024,"Next_xwOBA",NA,0.2924412,NA,NA,28
"291",1664,"Geraldo Perdomo",2024,"Next_xwOBA",NA,0.3018519,NA,NA,43
"292",1665,"Ryan Mountcastle",2024,"Next_xwOBA",NA,0.32945895,NA,NA,83
"293",1666,"Luis Rengifo",2024,"Next_xwOBA",NA,0.2806238,NA,NA,9
"294",1667,"J.D. Martinez",2024,"Next_xwOBA",NA,0.33155227,NA,NA,84
"295",1668,"Victor Caratini",2024,"Next_xwOBA",NA,0.32495737,NA,NA,77
"296",1669,"Brendan Rodgers",2024,"Next_xwOBA",NA,0.3047601,NA,NA,47
"297",1670,"Matt Wallner",2024,"Next_xwOBA",NA,0.33116716,NA,NA,84
"298",1671,"Ozzie Albies",2024,"Next_xwOBA",NA,0.30550706,NA,NA,48
"299",1672,"Max Kepler",2024,"Next_xwOBA",NA,0.30962327,NA,NA,56
"300",1673,"Amed Rosario",2024,"Next_xwOBA",NA,0.2829549,NA,NA,13
"301",1674,"Jorge Soler",2024,"Next_xwOBA",NA,0.32750064,NA,NA,81
"302",1675,"Johan Rojas",2024,"Next_xwOBA",NA,0.26800156,NA,NA,2
"303",1676,"Josh Lowe",2024,"Next_xwOBA",NA,0.31544945,NA,NA,66
"304",1677,"Nolan Schanuel",2024,"Next_xwOBA",NA,0.30771846,NA,NA,54
