"","...1","Name","Season","Stat","Actual","Predicted","diff","Actual_Percentile","Predicted_Percentile"
"1",285,"Joc Pederson",2021,"Next_xwOBA",0.367,0.41794753,0.05094753074646,96,75
"2",286,"Alex Kirilloff",2021,"Next_xwOBA",0.278,0.41366473,0.135664728403091,21,71
"3",287,"Curt Casali",2021,"Next_xwOBA",0.289,0.36193195,0.0729319498538971,33,13
"4",288,"Nick Gordon",2021,"Next_xwOBA",0.333,0.38987446,0.0568744583129883,76,43
"5",289,"Martin Maldonado",2021,"Next_xwOBA",0.253,0.37455273,0.121552726745605,7,26
"6",290,"Yadiel Hernandez",2021,"Next_xwOBA",0.313,0.38848624,0.075486236333847,57,41
"7",291,"Kyle Garlick",2021,"Next_xwOBA",0.305,0.3850294,0.0800294053554535,50,37
"8",292,"Austin Hedges",2021,"Next_xwOBA",0.238,0.33945882,0.101458823204041,3,2
"9",293,"James McCann",2021,"Next_xwOBA",0.309,0.37218225,0.0631822500228882,54,23
"10",294,"Taylor Walls",2021,"Next_xwOBA",0.268,0.37687263,0.108872628927231,13,28
"11",295,"Hanser Alberto",2021,"Next_xwOBA",0.234,0.3760268,0.142026809215546,2,28
"12",296,"Ernie Clement",2021,"Next_xwOBA",0.277,0.3675737,0.0905737082958221,20,20
"13",297,"Rob Refsnyder",2021,"Next_xwOBA",0.374,0.3909764,0.0169763991832733,97,45
"14",298,"Jorge Mateo",2021,"Next_xwOBA",0.272,0.35308677,0.081086769580841,16,6
"15",299,"Abraham Toro",2021,"Next_xwOBA",0.284,0.40030056,0.116300562381744,27,57
"16",300,"Christian Walker",2021,"Next_xwOBA",0.359,0.39345437,0.034454372882843,93,48
"17",301,"Josh Naylor",2021,"Next_xwOBA",0.327,0.3944602,0.0674602012634277,72,50
"18",302,"Luis Torrens",2021,"Next_xwOBA",0.284,0.40567046,0.121670464038849,27,61
"19",303,"Eloy Jimenez",2021,"Next_xwOBA",0.365,0.3900205,0.025020489692688,95,44
"20",304,"Kevin Plawecki",2021,"Next_xwOBA",0.268,0.39031383,0.12231383395195,13,44
"21",305,"Ha-seong Kim",2021,"Next_xwOBA",0.309,0.36362553,0.0546255264282227,54,15
"22",306,"Aaron Hicks",2021,"Next_xwOBA",0.303,0.38832742,0.085327419757843,48,41
"23",307,"Anthony Rendon",2021,"Next_xwOBA",0.331,0.40107903,0.0700790288448334,75,57
"24",308,"Miguel Andujar",2021,"Next_xwOBA",0.281,0.36384642,0.0828464212417602,24,16
"25",309,"D.J. Stewart",2021,"Next_xwOBA",0.339,0.3840643,0.0450642869472503,81,35
"26",310,"Eugenio Suarez",2021,"Next_xwOBA",0.339,0.42600116,0.0870011613368988,81,82
"27",311,"Riley Adams",2021,"Next_xwOBA",0.274,0.3792489,0.105248887300491,17,30
"28",312,"Ryan McKenna",2021,"Next_xwOBA",0.267,0.36408597,0.0970859723091125,11,16
"29",313,"Willi Castro",2021,"Next_xwOBA",0.286,0.3567228,0.0707228019237519,29,9
"30",314,"Jorge Alfaro",2021,"Next_xwOBA",0.295,0.38003707,0.0850370693206787,39,32
"31",315,"Luke Williams",2021,"Next_xwOBA",0.233,0.3393171,0.106317113161087,2,2
"32",316,"Michael Chavis",2021,"Next_xwOBA",0.261,0.34185302,0.0808530225753784,9,3
"33",317,"Mauricio Dubon",2021,"Next_xwOBA",0.272,0.35825288,0.0862528829574585,16,11
"34",318,"Lewin Diaz",2021,"Next_xwOBA",0.219,0.3694395,0.150439512491226,1,22
"35",319,"Jo Adell",2021,"Next_xwOBA",0.248,0.36218995,0.114189948558807,5,14
"36",320,"Albert Pujols",2021,"Next_xwOBA",0.365,0.39732954,0.0323295390605927,95,54
"37",321,"Jon Berti",2021,"Next_xwOBA",0.306,0.36777776,0.0617777647972107,51,21
"38",322,"Garrett Hampson",2021,"Next_xwOBA",0.261,0.3787117,0.117711700439453,9,30
"39",323,"Trevor Larnach",2021,"Next_xwOBA",0.322,0.3835696,0.061569598197937,66,34
"40",324,"Yonathan Daza",2021,"Next_xwOBA",0.308,0.35473698,0.0467369837760925,53,8
"41",325,"Victor Reyes",2021,"Next_xwOBA",0.292,0.3858323,0.0938323097229004,35,37
"42",326,"Nick Maton",2021,"Next_xwOBA",0.285,0.35870075,0.0737007522583008,28,11
"43",327,"Chad Pinder",2021,"Next_xwOBA",0.28,0.43082464,0.150824637413025,22,86
"44",328,"Sam Hilliard",2021,"Next_xwOBA",0.303,0.37937975,0.0763797492980957,48,31
"45",329,"Connor Joe",2021,"Next_xwOBA",0.311,0.40559077,0.0945907726287842,56,61
"46",330,"Luis Guillorme",2021,"Next_xwOBA",0.302,0.37271717,0.0707171719074249,47,24
"47",331,"Robinson Chirinos",2021,"Next_xwOBA",0.245,0.3650135,0.120013509988785,4,16
"48",332,"Yu Chang",2021,"Next_xwOBA",0.29,0.36490422,0.0749042248725891,34,16
"49",333,"Jace Peterson",2021,"Next_xwOBA",0.3,0.38269892,0.0826989233493805,44,34
"50",334,"Pavin Smith",2021,"Next_xwOBA",0.304,0.39224875,0.0882487497329712,49,46
"51",335,"Corey Dickerson",2021,"Next_xwOBA",0.293,0.36662173,0.073621732711792,36,19
"52",336,"Ryan Mountcastle",2021,"Next_xwOBA",0.362,0.40902326,0.047023255109787,94,66
"53",337,"Garrett Cooper",2021,"Next_xwOBA",0.341,0.41111237,0.070112368106842,82,68
"54",338,"David Fletcher",2021,"Next_xwOBA",0.295,0.33672994,0.0417299437522888,39,1
"55",339,"Sergio Alcantara",2021,"Next_xwOBA",0.244,0.3554867,0.111486690998077,3,9
"56",340,"Brad Miller",2021,"Next_xwOBA",0.269,0.41495797,0.145957970380783,14,72
"57",341,"Travis d'Arnaud",2021,"Next_xwOBA",0.313,0.39360768,0.0806076760292053,57,48
"58",342,"Jed Lowrie",2021,"Next_xwOBA",0.247,0.43321425,0.186214247226715,5,88
"59",343,"Eric Hosmer",2021,"Next_xwOBA",0.311,0.40612715,0.0951271548271179,56,63
"60",344,"Lane Thomas",2021,"Next_xwOBA",0.286,0.40653253,0.120532526016235,29,63
"61",345,"Trey Mancini",2021,"Next_xwOBA",0.327,0.42172664,0.094726644039154,72,78
"62",346,"Christian Arroyo",2021,"Next_xwOBA",0.33,0.3581553,0.0281553101539612,74,10
"63",347,"Taylor Ward",2021,"Next_xwOBA",0.361,0.4057331,0.0447331085205078,93,62
"64",348,"Bryan De La Cruz",2021,"Next_xwOBA",0.355,0.37023908,0.0152390789985657,92,22
"65",349,"Jake Rogers",2021,"Next_xwOBA",0.321,0.37920997,0.058209965467453,65,30
"66",350,"Jesus Sanchez",2021,"Next_xwOBA",0.295,0.3971045,0.102104501724243,39,54
"67",351,"Alec Bohm",2021,"Next_xwOBA",0.333,0.4110188,0.0780187888145447,76,68
"68",352,"Alejandro Kirk",2021,"Next_xwOBA",0.351,0.4288276,0.0778276135921478,89,84
"69",353,"Derek Hill",2021,"Next_xwOBA",0.297,0.3533942,0.0563942103385925,41,7
"70",354,"Raimel Tapia",2021,"Next_xwOBA",0.286,0.3624918,0.07649178647995,29,14
"71",355,"Randal Grichuk",2021,"Next_xwOBA",0.281,0.4055157,0.12451570057869,24,61
"72",356,"Jordan Luplow",2021,"Next_xwOBA",0.288,0.37933803,0.091338026046753,31,31
"73",357,"Bobby Dalbec",2021,"Next_xwOBA",0.296,0.44304794,0.147047940731049,40,92
"74",358,"Gavin Sheets",2021,"Next_xwOBA",0.283,0.3995058,0.116505794048309,26,56
"75",359,"Tom Murphy",2021,"Next_xwOBA",0.351,0.3790662,0.0280661990642548,89,30
"76",360,"Oscar Mercado",2021,"Next_xwOBA",0.258,0.36137572,0.103375719308853,9,12
"77",361,"Brandon Marsh",2021,"Next_xwOBA",0.287,0.40609354,0.119093537807465,30,62
"78",362,"Travis Jankowski",2021,"Next_xwOBA",0.302,0.36520225,0.0632022480964661,47,17
"79",363,"Tyler Wade",2021,"Next_xwOBA",0.248,0.3296432,0.081643189907074,5,1
"80",364,"Tommy La Stella",2021,"Next_xwOBA",0.267,0.40926647,0.142266471862793,11,67
"81",365,"Ehire Adrianza",2021,"Next_xwOBA",0.274,0.35648346,0.0824834594726562,17,9
"82",366,"Lars Nootbaar",2021,"Next_xwOBA",0.346,0.37424758,0.0282475807666779,85,25
"83",367,"Luke Voit",2021,"Next_xwOBA",0.322,0.40107587,0.0790758697986603,66,57
"84",368,"Tomas Nido",2021,"Next_xwOBA",0.284,0.35423696,0.0702369604110718,27,8
"85",369,"Jonah Heim",2021,"Next_xwOBA",0.291,0.37389207,0.0828920688629151,34,25
"86",370,"Cam Gallagher",2021,"Next_xwOBA",0.173,0.35144317,0.17844317150116,0,5
"87",371,"Andres Gimenez",2021,"Next_xwOBA",0.326,0.34120536,0.015205358505249,71,2
"88",372,"Kyle Higashioka",2021,"Next_xwOBA",0.317,0.4071706,0.0901705937385559,61,65
"89",373,"Austin Barnes",2021,"Next_xwOBA",0.298,0.35343385,0.0554338474273682,42,7
"90",374,"Kevin Pillar",2021,"Next_xwOBA",0.295,0.36214426,0.067144261598587,39,13
"91",375,"Billy McKinney",2021,"Next_xwOBA",0.346,0.3825481,0.0365480937957764,85,33
"92",376,"Jason Heyward",2021,"Next_xwOBA",0.278,0.3707495,0.0927495033740997,21,22
"93",377,"Owen Miller",2021,"Next_xwOBA",0.291,0.3629679,0.0719679083824158,34,14
"94",378,"Luis Garcia",2021,"Next_xwOBA",0.305,0.36196667,0.0569666695594788,50,13
"95",379,"Jake Cave",2021,"Next_xwOBA",0.285,0.3558111,0.0708110892772675,28,9
"96",380,"Marwin Gonzalez",2021,"Next_xwOBA",0.282,0.36838847,0.0863884739875794,25,21
"97",381,"Maikel Franco",2021,"Next_xwOBA",0.272,0.3730609,0.101060911893845,16,24
"98",382,"Ryan O'Hearn",2021,"Next_xwOBA",0.33,0.3884828,0.0584828090667724,74,41
"99",383,"Alex Jackson",2021,"Next_xwOBA",0.22,0.3342231,0.114223091602325,1,1
"100",384,"Jarred Kelenic",2021,"Next_xwOBA",0.271,0.38997635,0.118976352453232,15,43
"101",385,"Stephen Piscotty",2021,"Next_xwOBA",0.275,0.36672217,0.0917221665382385,18,19
"102",386,"Harold Castro",2021,"Next_xwOBA",0.316,0.37763453,0.0616345252990723,60,29
"103",387,"Willie Calhoun",2021,"Next_xwOBA",0.305,0.396643,0.0916430127620697,50,53
"104",388,"Miguel Cabrera",2021,"Next_xwOBA",0.275,0.41854972,0.143549716472626,18,76
"105",389,"Austin Wynns",2021,"Next_xwOBA",0.267,0.3356688,0.0686688022613525,11,1
"106",390,"Michael Perez",2021,"Next_xwOBA",0.276,0.35338396,0.0773839583396911,19,7
"107",391,"Jackie Bradley Jr.",2021,"Next_xwOBA",0.268,0.36563122,0.0976312227249145,13,18
"108",392,"Dominic Smith",2021,"Next_xwOBA",0.293,0.39658928,0.103589279174805,36,53
"109",393,"Zack Collins",2021,"Next_xwOBA",0.257,0.40841267,0.151412665128708,8,65
"110",394,"Andrew Knizner",2021,"Next_xwOBA",0.28,0.36606234,0.0860623431205749,22,18
"111",395,"Cody Bellinger",2021,"Next_xwOBA",0.278,0.385565,0.107565012693405,21,37
"112",396,"Jonathan Davis",2021,"Next_xwOBA",0.292,0.35953146,0.0675314621925354,35,11
"113",397,"Didi Gregorius",2021,"Next_xwOBA",0.275,0.34782505,0.0728250503540039,18,4
"114",398,"Luis Rengifo",2021,"Next_xwOBA",0.296,0.36101657,0.065016571521759,40,12
"115",399,"Zack Short",2021,"Next_xwOBA",0.297,0.36330307,0.0663030652999878,41,15
"116",400,"Keston Hiura",2021,"Next_xwOBA",0.317,0.37829378,0.0612937824726105,61,29
"117",401,"Carlos Santana",2021,"Next_xwOBA",0.352,0.41939387,0.0673938672542572,91,76
"118",402,"Hunter Dozier",2021,"Next_xwOBA",0.301,0.39411083,0.0931108286380768,46,49
"119",403,"Franchy Cordero",2021,"Next_xwOBA",0.313,0.34396303,0.0309630270004272,57,3
"120",404,"Kevin Newman",2021,"Next_xwOBA",0.285,0.36725885,0.0822588467597962,28,19
"121",405,"Jarren Duran",2021,"Next_xwOBA",0.282,0.348822,0.0668219976425171,25,5
"122",406,"Andrew Vaughn",2021,"Next_xwOBA",0.319,0.42874375,0.109743749856949,63,84
"123",407,"Aristides Aquino",2021,"Next_xwOBA",0.243,0.37718672,0.134186715602875,3,28
"124",408,"Anthony Santander",2021,"Next_xwOBA",0.352,0.40653956,0.0545395593643189,91,64
"125",409,"Cal Raleigh",2021,"Next_xwOBA",0.324,0.3462288,0.0222288081645965,69,4
"126",410,"Eli White",2021,"Next_xwOBA",0.255,0.3530147,0.0980147075653076,8,6
"127",411,"Mike Tauchman",2021,"Next_xwOBA",0.345,0.36322656,0.0182265627384186,85,15
"128",412,"Taylor Trammell",2021,"Next_xwOBA",0.292,0.32710043,0.0351004259586334,35,0
"129",413,"Seby Zavala",2021,"Next_xwOBA",0.283,0.34116638,0.0581663770675659,26,2
"130",414,"Daz Cameron",2021,"Next_xwOBA",0.335,0.36854503,0.0335450255870819,77,21
"131",415,"Nick Senzel",2021,"Next_xwOBA",0.299,0.38920674,0.090206737279892,43,42
"132",416,"Harold Ramirez",2021,"Next_xwOBA",0.31,0.39518481,0.0851848149299622,55,51
"133",417,"Zach McKinstry",2021,"Next_xwOBA",0.288,0.374461,0.0864609951972962,31,26
"134",418,"Edward Olivares",2021,"Next_xwOBA",0.339,0.35854614,0.0195461378097534,81,11
"135",419,"William Contreras",2021,"Next_xwOBA",0.347,0.39120245,0.044202449798584,86,45
"136",420,"Daniel Vogelbach",2021,"Next_xwOBA",0.35,0.41669792,0.0666979193687439,88,73
"137",421,"Ben Gamel",2021,"Next_xwOBA",0.316,0.39818817,0.0821881737709045,60,56
"138",422,"Jorge Soler",2021,"Next_xwOBA",0.322,0.43846518,0.116465178012848,66,90
"139",423,"Charlie Blackmon",2021,"Next_xwOBA",0.301,0.41170183,0.110701828241348,46,69
"140",424,"Mike Brosseau",2021,"Next_xwOBA",0.3,0.3761488,0.0761487901210785,44,28
"141",425,"Stephen Vogt",2021,"Next_xwOBA",0.282,0.380416,0.0984160058498383,25,32
"142",426,"Jake Lamb",2021,"Next_xwOBA",0.314,0.39743063,0.0834306285381317,58,55
"143",427,"Victor Caratini",2021,"Next_xwOBA",0.309,0.3929348,0.0839347991943359,54,47
"144",428,"Yoshi Tsutsugo",2021,"Next_xwOBA",0.254,0.38860658,0.134606578111649,7,41
"145",429,"Cavan Biggio",2021,"Next_xwOBA",0.288,0.38566962,0.097669618844986,31,37
"146",430,"Kurt Suzuki",2021,"Next_xwOBA",0.255,0.35523456,0.100234563350677,8,8
"147",431,"Mike Moustakas",2021,"Next_xwOBA",0.27,0.36047533,0.0904753315448761,14,12
"148",432,"Jake Bauers",2021,"Next_xwOBA",0.336,0.38323927,0.0472392692565918,78,34
"149",433,"Matt Carpenter",2021,"Next_xwOBA",0.36,0.41706324,0.0570632362365723,93,74
"150",434,"Danny Mendick",2021,"Next_xwOBA",0.273,0.3452953,0.0722953100204468,16,4
"151",435,"Nomar Mazara",2021,"Next_xwOBA",0.294,0.38420653,0.0902065334320068,38,35
"152",436,"Victor Robles",2021,"Next_xwOBA",0.244,0.35198262,0.107982623338699,3,6
"153",437,"David Bote",2021,"Next_xwOBA",0.287,0.40260962,0.115609616518021,30,59
"154",438,"Brent Rooker",2021,"Next_xwOBA",0.343,0.3974323,0.0544322974681854,83,55
"155",439,"Marcell Ozuna",2021,"Next_xwOBA",0.334,0.39890826,0.064908257484436,76,56
"156",440,"Kole Calhoun",2021,"Next_xwOBA",0.294,0.37572658,0.081726580619812,38,27
"157",441,"Rowdy Tellez",2021,"Next_xwOBA",0.349,0.42443395,0.0754339466094971,87,80
"158",442,"Colin Moran",2021,"Next_xwOBA",0.318,0.39653772,0.078537721157074,62,52
"159",443,"Leody Taveras",2021,"Next_xwOBA",0.267,0.36182123,0.0948212342262268,11,13
"160",444,"Jurickson Profar",2021,"Next_xwOBA",0.315,0.37306404,0.0580640411376953,59,24
"161",445,"Josh VanMeter",2021,"Next_xwOBA",0.288,0.38150096,0.0935009593963623,31,32
"162",446,"Jose Trevino",2021,"Next_xwOBA",0.281,0.3732852,0.0922852041721344,24,24
"163",447,"Jesse Winker",2021,"Next_xwOBA",0.345,0.44357342,0.0985734152793884,85,92
"164",448,"Christian Vazquez",2021,"Next_xwOBA",0.301,0.37493587,0.0739358654022217,46,27
"165",449,"Max Stassi",2021,"Next_xwOBA",0.266,0.39593256,0.129932555198669,10,52
"166",450,"Myles Straw",2021,"Next_xwOBA",0.275,0.38385165,0.108851647377014,18,35
"167",451,"Harrison Bader",2021,"Next_xwOBA",0.267,0.37476498,0.107764978885651,11,26
"168",452,"Tony Kemp",2021,"Next_xwOBA",0.267,0.36727425,0.100274254560471,11,20
"169",453,"Giancarlo Stanton",2021,"Next_xwOBA",0.35,0.460162,0.11016201376915,88,95
"170",454,"Darin Ruf",2021,"Next_xwOBA",0.31,0.4346853,0.124685289859772,55,89
"171",455,"Jacob Stallings",2021,"Next_xwOBA",0.274,0.38635206,0.112352062225342,17,38
"172",456,"J.P. Crawford",2021,"Next_xwOBA",0.315,0.37958053,0.0645805275440216,59,32
"173",457,"Joey Wendle",2021,"Next_xwOBA",0.276,0.37418494,0.0981849362850189,19,25
"174",458,"Willy Adames",2021,"Next_xwOBA",0.323,0.41425163,0.0912516255378723,68,72
"175",459,"Kris Bryant",2021,"Next_xwOBA",0.344,0.41228944,0.0682894406318665,84,69
"176",460,"A.J. Pollock",2021,"Next_xwOBA",0.317,0.42009103,0.103091032981873,61,77
"177",461,"Ty France",2021,"Next_xwOBA",0.321,0.4131193,0.0921192862987518,65,71
"178",462,"Sean Murphy",2021,"Next_xwOBA",0.344,0.41115674,0.0671567437648773,84,68
"179",463,"Dansby Swanson",2021,"Next_xwOBA",0.337,0.43015504,0.0931550388336181,78,86
"180",464,"Adam Frazier",2021,"Next_xwOBA",0.297,0.36312068,0.0661206750869751,41,14
"181",465,"Brandon Nimmo",2021,"Next_xwOBA",0.338,0.38821876,0.0502187604904175,79,40
"182",466,"Yuli Gurriel",2021,"Next_xwOBA",0.271,0.40644956,0.135449556350708,15,63
"183",467,"Josh Donaldson",2021,"Next_xwOBA",0.299,0.48671597,0.187715972423553,43,99
"184",468,"Jonathan India",2021,"Next_xwOBA",0.301,0.41766033,0.11666032576561,46,74
"185",469,"Luis Robert",2021,"Next_xwOBA",0.327,0.4164813,0.0894812862873077,72,73
"186",470,"Jean Segura",2021,"Next_xwOBA",0.303,0.39702952,0.0940295190811157,48,54
"187",471,"Pete Alonso",2021,"Next_xwOBA",0.353,0.46193975,0.108939752101898,91,96
"188",472,"Mark Canha",2021,"Next_xwOBA",0.323,0.40469974,0.0816997427940369,68,60
"189",473,"Adolis Garcia",2021,"Next_xwOBA",0.322,0.41255915,0.0905591516494751,66,70
"190",474,"Tommy Edman",2021,"Next_xwOBA",0.308,0.40392378,0.0959237797260284,53,60
"191",475,"Jose Abreu",2021,"Next_xwOBA",0.373,0.4300471,0.0570470948219299,97,85
"192",476,"Luis Urias",2021,"Next_xwOBA",0.326,0.4130483,0.0870482971668243,71,70
"193",477,"Wander Franco",2021,"Next_xwOBA",0.331,0.38874322,0.0577432217597961,75,42
"194",478,"Avisail Garcia",2021,"Next_xwOBA",0.281,0.41476977,0.133769768714905,24,72
"195",479,"Patrick Wisdom",2021,"Next_xwOBA",0.295,0.39505315,0.100053148269653,39,50
"196",480,"C.J. Cron",2021,"Next_xwOBA",0.32,0.42190623,0.101906232833862,64,79
"197",481,"Dylan Carlson",2021,"Next_xwOBA",0.301,0.4012329,0.100232898235321,46,58
"198",482,"Jared Walsh",2021,"Next_xwOBA",0.28,0.41687095,0.136870951652527,22,74
"199",483,"Ketel Marte",2021,"Next_xwOBA",0.315,0.4304284,0.115428385734558,59,86
"200",484,"Trent Grisham",2021,"Next_xwOBA",0.296,0.39426744,0.0982674398422241,40,50
"201",485,"Robbie Grossman",2021,"Next_xwOBA",0.281,0.41391388,0.132913875818253,24,71
"202",486,"Ryan McMahon",2021,"Next_xwOBA",0.33,0.4089346,0.0789345932006836,74,66
"203",487,"Joey Votto",2021,"Next_xwOBA",0.322,0.4711436,0.14914360332489,66,97
"204",488,"Eduardo Escobar",2021,"Next_xwOBA",0.314,0.4048744,0.0908744142055512,58,60
"205",489,"Kolten Wong",2021,"Next_xwOBA",0.305,0.3933258,0.0883258056640625,50,48
"206",490,"Hunter Renfroe",2021,"Next_xwOBA",0.323,0.44787556,0.124875559329987,68,93
"207",491,"George Springer",2021,"Next_xwOBA",0.342,0.4194474,0.0774473922252655,83,76
"208",492,"Willson Contreras",2021,"Next_xwOBA",0.364,0.41391528,0.0499152765274048,94,72
"209",493,"Chris Taylor",2021,"Next_xwOBA",0.277,0.406451,0.129450986862183,20,63
"210",494,"Salvador Perez",2021,"Next_xwOBA",0.323,0.45444924,0.131449236392975,68,95
"211",495,"J.D. Martinez",2021,"Next_xwOBA",0.349,0.45429075,0.105290747642517,87,94
"212",496,"Kyle Schwarber",2021,"Next_xwOBA",0.375,0.453671,0.078671008348465,98,94
"213",497,"Kevin Kiermaier",2021,"Next_xwOBA",0.305,0.34877086,0.0437708568572998,50,5
"214",498,"Amed Rosario",2021,"Next_xwOBA",0.31,0.36761332,0.0576133155822754,55,20
"215",499,"Omar Narvaez",2021,"Next_xwOBA",0.268,0.3742364,0.106236404895782,13,25
"216",500,"Whit Merrifield",2021,"Next_xwOBA",0.288,0.39642748,0.108427482366562,31,52
"217",501,"Nick Castellanos",2021,"Next_xwOBA",0.302,0.4190212,0.117021189212799,47,76
"218",502,"Yasmani Grandal",2021,"Next_xwOBA",0.29,0.4452841,0.155284098386765,34,93
"219",503,"Brandon Belt",2021,"Next_xwOBA",0.326,0.43066654,0.104666536092758,71,86
"220",504,"Paul Goldschmidt",2021,"Next_xwOBA",0.367,0.48528695,0.118286951065063,96,99
"221",505,"Bo Bichette",2021,"Next_xwOBA",0.334,0.44271368,0.108713677883148,76,91
"222",506,"Matt Olson",2021,"Next_xwOBA",0.347,0.46055934,0.113559338331223,86,96
"223",507,"Kyle Tucker",2021,"Next_xwOBA",0.353,0.45907563,0.106075629711151,91,95
"224",508,"Shohei Ohtani",2021,"Next_xwOBA",0.383,0.48479217,0.101792172908783,99,99
"225",509,"Austin Riley",2021,"Next_xwOBA",0.378,0.44364023,0.0656402320861816,98,92
"226",510,"Starling Marte",2021,"Next_xwOBA",0.336,0.40956974,0.0735697402954101,78,67
"227",511,"Jose Altuve",2021,"Next_xwOBA",0.354,0.40233177,0.0483317694664002,91,59
"228",512,"Tyler O'Neill",2021,"Next_xwOBA",0.328,0.45552054,0.127520540475845,72,95
"229",513,"Nicky Lopez",2021,"Next_xwOBA",0.273,0.35140654,0.0784065444469452,16,5
"230",514,"Freddie Freeman",2021,"Next_xwOBA",0.403,0.47485495,0.0718549461364746,99,97
"231",515,"Aaron Judge",2021,"Next_xwOBA",0.463,0.49901485,0.0360148544311523,100,100
"232",516,"Cedric Mullins II",2021,"Next_xwOBA",0.288,0.42131442,0.133314418315887,31,78
"233",517,"Brandon Crawford",2021,"Next_xwOBA",0.287,0.42781505,0.140815049886704,30,83
"234",518,"Carlos Correa",2021,"Next_xwOBA",0.363,0.44056237,0.07756236743927,94,91
"235",519,"Bryan Reynolds",2021,"Next_xwOBA",0.329,0.43974474,0.110744740724564,73,91
"236",520,"Vladimir Guerrero Jr.",2021,"Next_xwOBA",0.351,0.4928012,0.141801189422607,89,100
"237",521,"Jose Ramirez",2021,"Next_xwOBA",0.32,0.4488565,0.128856502771378,64,94
"238",522,"Bryce Harper",2021,"Next_xwOBA",0.38,0.4831556,0.103155608177185,98,98
"239",523,"Fernando Tatis Jr.",2021,"Next_xwOBA",0.364,0.4765456,0.112545602083206,94,98
"240",524,"Juan Soto",2021,"Next_xwOBA",0.401,0.48786575,0.0868657460212707,99,99
"241",525,"Trea Turner",2021,"Next_xwOBA",0.335,0.4163731,0.0813731038570404,77,73
"242",526,"Marcus Semien",2021,"Next_xwOBA",0.306,0.42534393,0.119343930721283,51,81
"243",527,"Adam Duvall",2021,"Next_xwOBA",0.293,0.42482418,0.131824178218842,36,81
"244",528,"Will Smith",2021,"Next_xwOBA",0.349,0.43310076,0.0841007599830628,87,87
"245",529,"Max Muncy",2021,"Next_xwOBA",0.339,0.47325194,0.134251938819885,81,97
"246",530,"Matt Chapman",2021,"Next_xwOBA",0.341,0.42755228,0.0865522828102112,82,83
"247",531,"Enrique Hernandez",2021,"Next_xwOBA",0.297,0.42704308,0.130043080329895,41,83
"248",532,"Yoan Moncada",2021,"Next_xwOBA",0.289,0.42314094,0.134140943050385,33,80
"249",533,"Ozzie Albies",2021,"Next_xwOBA",0.294,0.42437178,0.130371778964996,38,80
"250",534,"Jake Cronenworth",2021,"Next_xwOBA",0.303,0.42259392,0.119593921422958,48,79
"251",535,"Corey Seager",2021,"Next_xwOBA",0.372,0.43611395,0.0641139535903931,97,89
"252",536,"Francisco Lindor",2021,"Next_xwOBA",0.331,0.42003545,0.0890354516506195,75,77
"253",537,"Jeimer Candelario",2021,"Next_xwOBA",0.292,0.4268781,0.134878094673157,35,82
"254",538,"Randy Arozarena",2021,"Next_xwOBA",0.301,0.3980133,0.0970132937431336,46,55
"255",539,"Mookie Betts",2021,"Next_xwOBA",0.344,0.42666763,0.0826676306724549,84,82
"256",540,"Jorge Polanco",2021,"Next_xwOBA",0.358,0.4318483,0.0738482875823975,92,87
"257",541,"J.T. Realmuto",2021,"Next_xwOBA",0.351,0.41033232,0.0593323221206665,89,67
"258",542,"Teoscar Hernandez",2021,"Next_xwOBA",0.351,0.44778958,0.0967895796298981,89,93
"259",543,"Justin Turner",2021,"Next_xwOBA",0.339,0.43696576,0.0979657635688782,81,90
"260",544,"Mike Zunino",2021,"Next_xwOBA",0.252,0.42242408,0.170424077987671,6,79
"261",545,"Xander Bogaerts",2021,"Next_xwOBA",0.323,0.43343386,0.11043386054039,68,89
"262",546,"Byron Buxton",2021,"Next_xwOBA",0.358,0.43324628,0.0752462847232819,92,88
"263",547,"Rafael Devers",2021,"Next_xwOBA",0.361,0.47420162,0.113201619625092,93,97
"264",548,"Tim Anderson",2021,"Next_xwOBA",0.336,0.40675902,0.0707590236663818,78,65
"265",549,"Nolan Arenado",2021,"Next_xwOBA",0.339,0.40148264,0.0624826416969299,81,58
"266",550,"Joey Gallo",2021,"Next_xwOBA",0.294,0.4392514,0.145251393079758,38,90
"267",551,"Ronald Acuna Jr.",2021,"Next_xwOBA",0.365,0.46999365,0.104993650913239,95,96
"268",552,"Manny Machado",2021,"Next_xwOBA",0.338,0.47732815,0.139328151464462,79,98
"269",553,"Brandon Lowe",2021,"Next_xwOBA",0.32,0.42566788,0.105667881965637,64,81
"270",554,"Javier Baez",2021,"Next_xwOBA",0.281,0.39591923,0.114919233560562,24,52
"271",555,"Wil Myers",2021,"Next_xwOBA",0.288,0.3833818,0.0953818137645722,31,34
"272",556,"Yordan Alvarez",2021,"Next_xwOBA",0.462,0.47835433,0.0163543348312378,100,98
"273",557,"Josh Harrison",2021,"Next_xwOBA",0.284,0.39664042,0.112640419960022,27,53
"274",558,"Nick Madrigal",2021,"Next_xwOBA",0.283,0.35297424,0.0699742360115052,26,6
"275",559,"Tyrone Taylor",2021,"Next_xwOBA",0.307,0.38225192,0.0752519183158875,52,33
"276",560,"Jesus Aguilar",2021,"Next_xwOBA",0.298,0.41197538,0.113975383758545,42,69
"277",561,"J.D. Davis",2021,"Next_xwOBA",0.351,0.39127436,0.0402743628025055,89,45
"278",562,"Bradley Zimmer",2021,"Next_xwOBA",0.225,0.38987738,0.164877378940582,1,43
